name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_05,-60,869,137,28,28,8692813728,Orsinium Area,869.21875,-137.78125,4.0,1,0.9961355789586818
Foothills,1,WOD_Mountain_Desert_06,107,853,142,61,60,8536114260,Orsinium Area,853.4765625,-142.53125,4.0,1,0.7533855576687591
Foothills,1,WOD_Mountain_Desert_03,-133,874,140,55,114,87455140114,Orsinium Area,874.4296875,-140.109375,4.0,1,0.7496679921336902
Foothills,1,WOD_Mountain_Desert_05,-156,864,138,47,60,8644713860,Orsinium Area,864.3671875,-138.53125,4.0,1,0.7399971374520675
Foothills,1,WOD_Mountain_Desert_04,41,856,142,33,123,85633142123,Orsinium Area,856.2578125,-142.0390625,4.0,1,0.6432662097905351
Foothills,1,WOD_Mountain_Desert_07,-30,865,136,109,99,86510913699,Orsinium Area,865.8515625,-136.2265625,4.0,1,0.7694199267261589
Foothills,1,WOD_Mountain_Desert_07,-21,873,142,128,8,87312814208,Orsinium Area,874.0,-142.9375,4.0,1,0.775789397253935
Foothills,1,WOD_Mountain_Desert_07,9,872,143,97,116,87297143116,Orsinium Area,872.7578125,-143.09375,4.0,1,0.8935993359251637
Foothills,1,WOD_Mountain_Desert_03,-42,875,139,65,125,87565139125,Orsinium Area,875.5078125,-139.0234375,4.0,1,0.8255828814109827
Foothills,1,WOD_Mountain_Desert_03,-152,860,137,125,13,86012513713,Orsinium Area,860.9765625,-137.8984375,4.0,1,0.6784970323797366
Foothills,1,WOD_Mountain_Desert_05,34,855,142,29,20,8552914220,Orsinium Area,855.2265625,-142.84375,4.0,1,0.6748813235217627
Foothills,1,WOD_Mountain_Desert_02,-136,863,140,5,44,8630514044,Orsinium Area,863.0390625,-140.65625,4.0,1,0.7038459108546575
Foothills,1,WOD_Mountain_Desert_03,-80,862,140,108,20,86210814020,Orsinium Area,862.84375,-140.84375,4.0,1,0.7623383835484454
Foothills,1,WOD_Mountain_Desert_02,123,864,137,108,68,86410813768,Orsinium Area,864.84375,-137.46875,4.0,1,0.7788983540111559
Foothills,1,WOD_Mountain_Desert_06,79,870,142,125,37,87012514237,Orsinium Area,870.9765625,-142.7109375,4.0,1,0.7870315274450009
Foothills,1,WOD_Mountain_Desert_03,141,861,140,41,6,8614114006,Orsinium Area,861.3203125,-140.953125,4.0,1,0.6072660347494104
Foothills,1,WOD_Mountain_Desert_03,-131,876,144,111,95,87611114495,Orsinium Area,876.8671875,-144.2578125,4.0,1,0.8456028412416442
Foothills,1,WOD_Mountain_Desert_03,54,864,137,101,67,86410113767,Orsinium Area,864.7890625,-137.4765625,4.0,1,0.9261258061671498
Foothills,1,WOD_Mountain_Desert_04,170,874,139,59,63,8745913963,Orsinium Area,874.4609375,-139.5078125,4.0,1,0.7298398651327461
