name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Desert Mountain,1,WOD_Mountain_Desert_05,53,542,491,118,108,542118491108,Dak'fron,542.921875,-491.15625,9,1,0.8195254015709299
Desert Mountain,1,WOD_Mountain_Desert_01,90,476,492,127,50,47612749250,Dak'fron,476.9921875,-492.609375,9,1,0.8860757465489677
Desert Mountain,1,WOD_Mountain_Desert_01,-166,498,497,13,6,4981349706,Dak'fron,498.1015625,-497.953125,9,1,0.8411053504286575
Desert Mountain,1,WOD_Mountain_Desert_03,-180,550,479,56,12,5505647912,Dak'fron,550.4375,-479.90625,9,1,0.8179532731987588
Desert Mountain,1,WOD_Mountain_Desert_07,137,594,470,70,59,5947047059,Dak'fron,594.546875,-470.5390625,9,1,0.7694619197355619
Desert Mountain,1,WOD_Mountain_Desert_03,78,618,494,20,125,61820494125,Dak'fron,618.15625,-494.0234375,9,1,0.8583576452266624
Desert Mountain,1,WOD_Mountain_Desert_01,-8,599,499,74,51,5997449951,Dak'fron,599.578125,-499.6015625,9,1,0.775034884505077
Desert Mountain,1,WOD_Mountain_Desert_01,146,507,497,28,101,50728497101,Dak'fron,507.21875,-497.2109375,9,1,0.9567092003128319
Desert Mountain,1,WOD_Mountain_Desert_01,99,479,498,67,64,4796749864,Dak'fron,479.5234375,-498.5,9,1,0.9854651042004117
Desert Mountain,1,WOD_Mountain_Desert_03,-123,538,493,27,27,5382749327,Dak'fron,538.2109375,-493.7890625,9,1,0.7533766075303111
Desert Mountain,1,WOD_Mountain_Desert_01,47,590,497,28,81,5902849781,Dak'fron,590.21875,-497.3671875,9,1,0.9166900152330658
Desert Mountain,1,WOD_Mountain_Desert_04,41,535,493,113,14,53511349314,Dak'fron,535.8828125,-493.890625,9,1,0.8115579679011617
Desert Mountain,1,WOD_Mountain_Desert_07,-82,581,483,4,79,5810448379,Dak'fron,581.03125,-483.3828125,9,1,0.827217824437573
Desert Mountain,1,WOD_Mountain_Desert_03,10,521,499,38,119,52138499119,Dak'fron,521.296875,-499.0703125,9,1,0.9702386553170644
Desert Mountain,1,WOD_Mountain_Desert_07,32,559,494,60,88,5596049488,Dak'fron,559.46875,-494.3125,9,1,0.6284144232791548
Desert Mountain,1,WOD_Mountain_Desert_04,-67,483,499,86,49,4838649949,Dak'fron,483.671875,-499.6171875,9,1,0.6348517198806163
Desert Mountain,1,WOD_Mountain_Desert_07,85,477,493,54,113,47754493113,Dak'fron,477.421875,-493.1171875,9,1,0.6080873589761303
Desert Mountain,1,WOD_Mountain_Desert_04,-124,491,482,38,45,4913848245,Dak'fron,491.296875,-482.6484375,9,1,0.9330479382191752
Desert Mountain,1,WOD_Mountain_Desert_06,-92,549,480,24,56,5492448056,Dak'fron,549.1875,-480.5625,9,1,0.9112627003799402
Desert Mountain,1,WOD_Mountain_Desert_03,163,581,461,47,55,5814746155,Dak'fron,581.3671875,-461.5703125,9,1,0.9480048592987277
Desert Mountain,1,WOD_Mountain_Desert_02,172,595,471,37,42,5953747142,Dak'fron,595.2890625,-471.671875,9,1,0.9914473368931056
Desert Mountain,1,WOD_Mountain_Desert_07,-133,611,469,72,96,6117246996,Dak'fron,611.5625,-469.25,9,1,0.9196634256866895
Desert Mountain,1,WOD_Mountain_Desert_04,-34,604,498,24,74,6042449874,Dak'fron,604.1875,-498.421875,9,1,0.7845917449011728
Desert Mountain,1,WOD_Mountain_Desert_05,-179,514,498,86,70,5148649870,Dak'fron,514.671875,-498.453125,9,1,0.9122116705145822
Desert Mountain,1,WOD_Mountain_Desert_06,-167,549,498,105,33,54910549833,Dak'fron,549.8203125,-498.7421875,9,1,0.6473097703475733
Desert Mountain,1,WOD_Mountain_Desert_03,-37,584,499,92,115,58492499115,Dak'fron,584.71875,-499.1015625,9,1,0.8559684085310095
Desert Mountain,1,WOD_Mountain_Desert_05,-49,546,478,20,19,5462047819,Dak'fron,546.15625,-478.8515625,9,1,0.6573413149636186
Desert Mountain,1,WOD_Mountain_Desert_06,-144,618,499,69,54,6186949954,Dak'fron,618.5390625,-499.578125,9,1,0.9778675668198336
Desert Mountain,1,WOD_Mountain_Desert_02,-161,622,499,45,22,6224549922,Dak'fron,622.3515625,-499.828125,9,1,0.8087393287000286
Desert Mountain,1,WOD_Mountain_Desert_01,-13,568,494,33,111,56833494111,Dak'fron,568.2578125,-494.1328125,9,1,0.7658647759962094
Desert Mountain,1,WOD_Mountain_Desert_06,-108,516,494,115,104,516115494104,Dak'fron,516.8984375,-494.1875,9,1,0.7058222448418507
Desert Mountain,1,WOD_Mountain_Desert_04,6,586,499,90,58,5869049958,Dak'fron,586.703125,-499.546875,9,1,0.9096934757736866
Desert Mountain,1,WOD_Mountain_Desert_06,-34,552,495,18,41,5521849541,Dak'fron,552.140625,-495.6796875,9,1,0.7824601328866194
Desert Mountain,1,WOD_Mountain_Desert_03,166,505,468,116,118,505116468118,Dak'fron,505.90625,-468.078125,9,1,0.8273735795474594
Desert Mountain,1,WOD_Mountain_Desert_01,-99,613,486,110,55,61311048655,Dak'fron,613.859375,-486.5703125,9,1,0.607515920174542
Desert Mountain,1,WOD_Mountain_Desert_04,93,565,485,104,1,56510448501,Dak'fron,565.8125,-485.9921875,9,1,0.8470541988303508
Desert Mountain,1,WOD_Mountain_Desert_05,91,551,486,27,69,5512748669,Dak'fron,551.2109375,-486.4609375,9,1,0.8448382890889685
Desert Mountain,1,WOD_Mountain_Desert_03,-92,600,499,64,59,6006449959,Dak'fron,600.5,-499.5390625,9,1,0.8467735987499028
Desert Mountain,1,WOD_Mountain_Desert_02,-50,560,496,44,82,5604449682,Dak'fron,560.34375,-496.359375,9,1,0.9774992314058497
Desert Mountain,1,WOD_Mountain_Desert_05,12,537,458,108,102,537108458102,Dak'fron,537.84375,-458.203125,9,1,0.8727281196413934
Desert Mountain,1,WOD_Mountain_Desert_05,-30,584,460,14,82,5841446082,Dak'fron,584.109375,-460.359375,9,1,0.7438031602295144
Desert Mountain,1,WOD_Mountain_Desert_02,-93,540,498,26,28,5402649828,Dak'fron,540.203125,-498.78125,9,1,0.7748127815197365
Desert Mountain,1,WOD_Mountain_Desert_07,174,570,495,5,120,57005495120,Dak'fron,570.0390625,-495.0625,9,1,0.8790524783709059
Desert Mountain,1,WOD_Mountain_Desert_01,47,604,498,0,110,60400498110,Dak'fron,604.0,-498.140625,9,1,0.624090188651708
Desert Mountain,1,WOD_Mountain_Desert_01,172,521,484,104,100,521104484100,Dak'fron,521.8125,-484.21875,9,1,0.8667066861782671
Desert Mountain,1,WOD_Mountain_Desert_02,47,621,489,13,56,6211348956,Dak'fron,621.1015625,-489.5625,9,1,0.8682551478472638
Desert Mountain,1,WOD_Mountain_Desert_04,-123,606,465,102,6,60610246506,Dak'fron,606.796875,-465.953125,9,1,0.6841530244295364
Desert Mountain,1,WOD_Mountain_Desert_03,143,613,481,19,114,61319481114,Dak'fron,613.1484375,-481.109375,9,1,0.6515705190619413
Desert Mountain,1,WOD_Mountain_Desert_04,76,594,477,47,47,5944747747,Dak'fron,594.3671875,-477.6328125,9,1,0.7261713403696736
Desert Mountain,1,WOD_Mountain_Desert_01,-64,582,450,65,26,5826545026,Dak'fron,582.5078125,-450.796875,9,1,0.745484308377049
Desert Mountain,1,WOD_Mountain_Desert_03,-165,621,494,58,95,6215849495,Dak'fron,621.453125,-494.2578125,9,1,0.8280787081671519
Desert Mountain,1,WOD_Mountain_Desert_07,-79,534,498,0,5,5340049805,Dak'fron,534.0,-498.9609375,9,1,0.7754406053849281
Desert Mountain,1,WOD_Mountain_Desert_02,8,546,478,38,33,5463847833,Dak'fron,546.296875,-478.7421875,9,1,0.9953495352236905
Desert Mountain,1,WOD_Mountain_Desert_06,5,583,480,13,19,5831348019,Dak'fron,583.1015625,-480.8515625,9,1,0.6408179242992113
Desert Mountain,1,WOD_Mountain_Desert_04,166,583,450,10,78,5831045078,Dak'fron,583.078125,-450.390625,9,1,0.6835507024379339
Desert Mountain,1,WOD_Mountain_Desert_05,-89,547,478,68,119,54768478119,Dak'fron,547.53125,-478.0703125,9,1,0.6645238071539985
Desert Mountain,1,WOD_Mountain_Desert_02,-50,597,480,13,109,59713480109,Dak'fron,597.1015625,-480.1484375,9,1,0.8612433301861593
Desert Mountain,1,WOD_Mountain_Desert_03,-78,589,499,27,118,58927499118,Dak'fron,589.2109375,-499.078125,9,1,0.7013166410159128
Desert Mountain,1,WOD_Mountain_Desert_01,98,536,499,110,88,53611049988,Dak'fron,536.859375,-499.3125,9,1,0.7865243091425225
Desert Mountain,1,WOD_Mountain_Desert_07,-42,583,450,10,68,5831045068,Dak'fron,583.078125,-450.46875,9,1,0.6977702368006411
Desert Mountain,1,WOD_Mountain_Desert_04,-150,502,498,0,69,5020049869,Dak'fron,502.0,-498.4609375,9,1,0.6635878334582078
Desert Mountain,1,WOD_Mountain_Desert_02,101,546,478,52,8,5465247808,Dak'fron,546.40625,-478.9375,9,1,0.644150056465722
Desert Mountain,1,WOD_Mountain_Desert_04,-94,494,498,26,61,4942649861,Dak'fron,494.203125,-498.5234375,9,1,0.8625318357861094
Desert Mountain,1,WOD_Mountain_Desert_02,-7,579,463,51,104,57951463104,Dak'fron,579.3984375,-463.1875,9,1,0.6552731805394455
Desert Mountain,1,WOD_Mountain_Desert_01,137,597,490,65,78,5976549078,Dak'fron,597.5078125,-490.390625,9,1,0.6786329446720214
Desert Mountain,1,WOD_Mountain_Desert_04,32,542,492,24,0,5422449200,Dak'fron,542.1875,-493.0,9,1,0.7474900682643857
Desert Mountain,1,WOD_Mountain_Desert_05,-51,617,493,122,27,61712249327,Dak'fron,617.953125,-493.7890625,9,1,0.9283972919391741
Desert Mountain,1,WOD_Mountain_Desert_02,33,617,464,32,124,61732464124,Dak'fron,617.25,-464.03125,9,1,0.6388405103172244
