name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_03,-132,940,392,18,13,9401839213,Mournoth,940.140625,-392.8984375,5.0,1,0.9324193820944762
Foothills,1,WOD_Mountain_Desert_04,162,955,392,82,96,9558239296,Mournoth,955.640625,-392.25,5.0,1,0.7672436846992003
Foothills,1,WOD_Mountain_Desert_01,169,969,379,58,5,9695837905,Mournoth,969.453125,-379.9609375,5.0,1,0.6494375013924862
Foothills,1,WOD_Mountain_Desert_03,-43,992,371,97,97,9929737197,Mournoth,992.7578125,-371.2421875,5.0,1,0.8496043880517011
Foothills,1,WOD_Mountain_Desert_03,81,970,379,28,4,9702837904,Mournoth,970.21875,-379.96875,5.0,1,0.9055473510800744
Foothills,1,WOD_Mountain_Desert_04,22,945,394,72,24,9457239424,Mournoth,945.5625,-394.8125,5.0,1,0.6415928372865906
Foothills,1,WOD_Mountain_Desert_02,-140,940,392,96,27,9409639227,Mournoth,940.75,-392.7890625,5.0,1,0.8342580542716044
Foothills,1,WOD_Mountain_Desert_02,116,962,386,22,18,9622238618,Mournoth,962.171875,-386.859375,5.0,1,0.7997418096610269
Foothills,1,WOD_Mountain_Desert_02,-126,961,387,119,29,96111938729,Mournoth,961.9296875,-387.7734375,5.0,1,0.6718125612774167
Foothills,1,WOD_Mountain_Desert_07,-78,952,391,60,18,9526039118,Mournoth,952.46875,-391.859375,5.0,1,0.7179668709886802
Foothills,1,WOD_Mountain_Desert_07,64,951,392,76,32,9517639232,Mournoth,951.59375,-392.75,5.0,1,0.7435962114792346
Foothills,1,WOD_Mountain_Desert_02,-146,995,369,47,4,9954736904,Mournoth,995.3671875,-369.96875,5.0,1,0.9641910744245292
Foothills,1,WOD_Mountain_Desert_02,161,994,370,74,101,99474370101,Mournoth,994.578125,-370.2109375,5.0,1,0.7710106057398973
Foothills,1,WOD_Mountain_Desert_05,-150,953,391,33,46,9533339146,Mournoth,953.2578125,-391.640625,5.0,1,0.6869123359475111
Foothills,1,WOD_Mountain_Desert_01,-80,971,379,69,93,9716937993,Mournoth,971.5390625,-379.2734375,5.0,1,0.6885789291235771
Foothills,1,WOD_Mountain_Desert_03,65,955,392,40,87,9554039287,Mournoth,955.3125,-392.3203125,5.0,1,0.6110129757710753
Foothills,1,WOD_Mountain_Desert_03,-122,995,370,99,28,9959937028,Mournoth,995.7734375,-370.78125,5.0,1,0.6531660148198867
Foothills,1,WOD_Mountain_Desert_06,71,994,370,118,96,99411837096,Mournoth,994.921875,-370.25,5.0,1,0.6016849916481383
Foothills,1,WOD_Mountain_Desert_07,109,953,392,91,119,95391392119,Mournoth,953.7109375,-392.0703125,5.0,1,0.7519320335644364
Foothills,1,WOD_Mountain_Desert_01,-3,994,370,86,122,99486370122,Mournoth,994.671875,-370.046875,5.0,1,0.9683196419904893
Foothills,1,WOD_Mountain_Desert_07,138,963,386,5,35,9630538635,Mournoth,963.0390625,-386.7265625,5.0,1,0.7872314812945725
Foothills,1,WOD_Mountain_Desert_04,111,980,375,125,127,980125375127,Mournoth,980.9765625,-375.0078125,5.0,1,0.9442848295527544
Foothills,1,WOD_Mountain_Desert_03,-175,953,391,109,18,95310939118,Mournoth,953.8515625,-391.859375,5.0,1,0.6635754314656107
Foothills,1,WOD_Mountain_Desert_04,-3,956,392,74,69,9567439269,Mournoth,956.578125,-392.4609375,5.0,1,0.8474934668349351
Foothills,1,WOD_Mountain_Desert_05,-45,970,379,99,125,97099379125,Mournoth,970.7734375,-379.0234375,5.0,1,0.8311770132420705
Foothills,1,WOD_Mountain_Desert_04,134,969,381,67,122,96967381122,Mournoth,969.5234375,-381.046875,5.0,1,0.6632753286782237
