name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,99,591,14,36,101,5913614101,Phrygias,591.28125,-14.2109375,4.0,0.3166290304057284,0.997844022495224
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-119,606,5,44,3,606440503,Phrygias,606.34375,-5.9765625,4.0,0.3246431911489588,0.8542755641218178
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-122,602,8,59,35,602590835,Phrygias,602.4609375,-8.7265625,4.0,0.3540162833271346,0.8317738358699087
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-80,579,3,8,97,579080397,Phrygias,579.0625,-3.2421875,4.0,0.3008764802235248,0.922636419636377
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,96,594,14,104,56,5941041456,Phrygias,594.8125,-14.5625,4.0,0.290559208237399,0.9150412484412632
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,102,578,5,106,100,57810605100,Phrygias,578.828125,-5.21875,4.0,0.2578421078427794,0.9903423472250124
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-125,602,9,27,23,602270923,Phrygias,602.2109375,-9.8203125,4.0,0.4316546172830828,0.7732458877314571
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,117,596,15,8,70,596081570,Phrygias,596.0625,-15.453125,4.0,0.2906791683997391,0.8058599940548183
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-85,596,10,91,119,5969110119,Phrygias,596.7109375,-10.0703125,4.0,0.2589019254297241,0.7962854686393671
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-92,602,5,87,29,602870529,Phrygias,602.6796875,-5.7734375,4.0,0.4410252068945127,0.96839863594634
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-10,596,16,13,69,596131669,Phrygias,596.1015625,-16.4609375,4.0,0.4090070088606709,0.9107081214866508
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,114,596,12,58,82,596581282,Phrygias,596.453125,-12.359375,4.0,0.4427935204016888,0.9411388791832416
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-9,596,9,97,14,596970914,Phrygias,596.7578125,-9.890625,4.0,0.4234615019349281,0.9874471281133872
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-74,602,11,70,5,602701105,Phrygias,602.546875,-11.9609375,4.0,0.3636306700252075,0.9978676032364784
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,78,588,7,17,8,588170708,Phrygias,588.1328125,-7.9375,4.0,0.3059943978483408,0.8422690178480872
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,85,578,3,88,44,578880344,Phrygias,578.6875,-3.65625,4.0,0.2807463978930584,0.9085608359706872
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,70,603,12,110,104,60311012104,Phrygias,603.859375,-12.1875,4.0,0.3988926148095473,0.8429344119775621
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-69,595,17,104,127,59510417127,Phrygias,595.8125,-17.0078125,4.0,0.277905610251815,0.8606851676436513
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,125,593,13,88,64,593881364,Phrygias,593.6875,-13.5,4.0,0.3623192988232702,0.7886483116396159
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-60,578,5,56,40,578560540,Phrygias,578.4375,-5.6875,4.0,0.4263781140711653,0.8944564364292981
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-83,594,10,113,87,5941131087,Phrygias,594.8828125,-10.3203125,4.0,0.4327616454736376,0.8330346748138185
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,27,604,11,58,32,604581132,Phrygias,604.453125,-11.75,4.0,0.390150183724844,0.9763134427391612
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-166,592,15,52,41,592521541,Phrygias,592.40625,-15.6796875,4.0,0.3452776467676196,0.8043264205130787
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-136,594,10,76,49,594761049,Phrygias,594.59375,-10.6171875,4.0,0.3326615220168097,0.8503394150878909
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,125,604,12,125,91,6041251291,Phrygias,604.9765625,-12.2890625,4.0,0.2686756634496316,0.7971330173274473
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-95,594,13,8,9,594081309,Phrygias,594.0625,-13.9296875,4.0,0.4313709659798703,0.9450483032704716
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-150,588,9,93,97,588930997,Phrygias,588.7265625,-9.2421875,4.0,0.338633487200188,0.7923762455406436
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-80,592,13,124,115,59212413115,Phrygias,592.96875,-13.1015625,4.0,0.3535041897312465,0.7689825790317393
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-157,593,13,119,56,5931191356,Phrygias,593.9296875,-13.5625,4.0,0.3178479256487895,0.8718226997822868
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,176,586,6,81,84,586810684,Phrygias,586.6328125,-6.34375,4.0,0.2746980283362502,0.9054992299609324
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-168,578,4,70,108,5787004108,Phrygias,578.546875,-4.15625,4.0,0.3089950918768338,0.9659626366108364
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-116,596,17,45,86,596451786,Phrygias,596.3515625,-17.328125,4.0,0.2788120380617579,0.9099911913138538
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,4,578,6,115,78,5781150678,Phrygias,578.8984375,-6.390625,4.0,0.3891470056347308,0.8765474190386313
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,163,593,13,58,52,593581352,Phrygias,593.453125,-13.59375,4.0,0.3637440798078875,0.930189630450542
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-69,595,9,28,6,595280906,Phrygias,595.21875,-9.953125,4.0,0.4320941660409314,0.7955879658491616
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-69,601,7,93,108,6019307108,Phrygias,601.7265625,-7.15625,4.0,0.3636459415975159,0.8667521641895968
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,69,579,3,106,49,5791060349,Phrygias,579.828125,-3.6171875,4.0,0.3378825015118881,0.814303196722122
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-58,587,6,8,81,587080681,Phrygias,587.0625,-6.3671875,4.0,0.2917055364005941,0.9726794289018572
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-164,581,4,101,29,5811010429,Phrygias,581.7890625,-4.7734375,4.0,0.250259410063388,0.9578717104827968
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,132,602,9,119,46,6021190946,Phrygias,602.9296875,-9.640625,4.0,0.4190209722550818,0.9725227773119454
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-111,588,7,41,20,588410720,Phrygias,588.3203125,-7.84375,4.0,0.4485434542118435,0.914690435878218
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-64,579,6,84,31,579840631,Phrygias,579.65625,-6.7578125,4.0,0.2611270315138188,0.8945075669754042
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-48,588,12,52,95,588521295,Phrygias,588.40625,-12.2578125,4.0,0.3069897813718498,0.8102327589282463
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-127,601,8,127,55,6011270855,Phrygias,601.9921875,-8.5703125,4.0,0.2736627098941478,0.8528755870733965
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-50,595,16,111,74,5951111674,Phrygias,595.8671875,-16.421875,4.0,0.3919754000436597,0.7755759610422889
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-134,605,5,54,29,605540529,Phrygias,605.421875,-5.7734375,4.0,0.3282790589483239,0.7819732708018335
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-144,587,12,63,95,587631295,Phrygias,587.4921875,-12.2578125,4.0,0.3555800148172847,0.8162940766271137
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-51,578,5,60,27,578600527,Phrygias,578.46875,-5.7890625,4.0,0.3164735098040023,0.8352022291900034
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-125,602,5,105,111,60210505111,Phrygias,602.8203125,-5.1328125,4.0,0.2757002121272091,0.847544564773598
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,88,602,11,88,69,602881169,Phrygias,602.6875,-11.4609375,4.0,0.3697487024442901,0.7716383537613889
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,40,595,17,50,8,595501708,Phrygias,595.390625,-17.9375,4.0,0.4385373942944344,0.8521387051835502
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-120,606,6,127,115,60612706115,Phrygias,606.9921875,-6.1015625,4.0,0.4367726535773492,0.929271670876704
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-5,603,9,42,51,603420951,Phrygias,603.328125,-9.6015625,4.0,0.3992078094044664,0.8186951228589741
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,32,579,6,92,47,579920647,Phrygias,579.71875,-6.6328125,4.0,0.3758706648293223,0.9451466839820802
