name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_03,-100,991,208,12,23,9911220823,Gavaudon,991.09375,-208.8203125,4.0,1,0.6576234164363369
Foothills,1,WOD_Mountain_Desert_06,-12,967,203,76,110,96776203110,Gavaudon,967.59375,-203.140625,4.0,1,0.9345578569178774
Foothills,1,WOD_Mountain_Desert_06,17,962,204,46,68,9624620468,Gavaudon,962.359375,-204.46875,4.0,1,0.6807264549853427
Foothills,1,WOD_Mountain_Desert_05,138,962,204,92,12,9629220412,Gavaudon,962.71875,-204.90625,4.0,1,0.6284889844567565
Foothills,1,WOD_Mountain_Desert_07,6,975,203,101,91,97510120391,Gavaudon,975.7890625,-203.2890625,4.0,1,0.9763185604220024
Foothills,1,WOD_Mountain_Desert_05,160,969,203,123,82,96912320382,Gavaudon,969.9609375,-203.359375,4.0,1,0.9117908801681718
Foothills,1,WOD_Mountain_Desert_06,-88,965,204,87,104,96587204104,Gavaudon,965.6796875,-204.1875,4.0,1,0.994776310852415
Foothills,1,WOD_Mountain_Desert_07,133,966,204,90,72,9669020472,Gavaudon,966.703125,-204.4375,4.0,1,0.8910579207414039
Foothills,1,WOD_Mountain_Desert_04,-106,959,205,122,79,95912220579,Gavaudon,959.953125,-205.3828125,4.0,1,0.677874903609663
Foothills,1,WOD_Mountain_Desert_02,163,961,202,74,33,9617420233,Gavaudon,961.578125,-202.7421875,4.0,1,0.9377124457645452
Foothills,1,WOD_Mountain_Desert_03,91,960,202,26,60,9602620260,Gavaudon,960.203125,-202.53125,4.0,1,0.8839714341453299
Foothills,1,WOD_Mountain_Desert_02,-113,991,208,10,114,99110208114,Gavaudon,991.078125,-208.109375,4.0,1,0.7618823465133906
Foothills,1,WOD_Mountain_Desert_07,-130,993,209,120,18,99312020918,Gavaudon,993.9375,-209.859375,4.0,1,0.6599283397740444
Foothills,1,WOD_Mountain_Desert_06,-114,969,201,63,97,9696320197,Gavaudon,969.4921875,-201.2421875,4.0,1,0.7319428082245009
Foothills,1,WOD_Mountain_Desert_01,-14,965,204,55,68,9655520468,Gavaudon,965.4296875,-204.46875,4.0,1,0.9326554864069508
Foothills,1,WOD_Mountain_Desert_06,-56,967,202,54,116,96754202116,Gavaudon,967.421875,-202.09375,4.0,1,0.6120220067162113
Foothills,1,WOD_Mountain_Desert_01,-35,966,204,37,54,9663720454,Gavaudon,966.2890625,-204.578125,4.0,1,0.9903040830862418
Foothills,1,WOD_Mountain_Desert_06,83,966,202,93,35,9669320235,Gavaudon,966.7265625,-202.7265625,4.0,1,0.8964356240343958
Foothills,1,WOD_Mountain_Desert_03,-46,961,202,125,27,96112520227,Gavaudon,961.9765625,-202.7890625,4.0,1,0.9021532773462436
Foothills,1,WOD_Mountain_Desert_01,-26,961,203,65,116,96165203116,Gavaudon,961.5078125,-203.09375,4.0,1,0.7828371111951458
Foothills,1,WOD_Mountain_Desert_02,7,991,208,40,111,99140208111,Gavaudon,991.3125,-208.1328125,4.0,1,0.8855106895741067
Foothills,1,WOD_Mountain_Desert_07,-152,965,204,26,50,9652620450,Gavaudon,965.203125,-204.609375,4.0,1,0.6349465659941974
Foothills,1,WOD_Mountain_Desert_05,-62,964,203,105,40,96410520340,Gavaudon,964.8203125,-203.6875,4.0,1,0.7080150806434432
Foothills,1,WOD_Mountain_Desert_03,85,963,203,101,108,963101203108,Gavaudon,963.7890625,-203.15625,4.0,1,0.787979745103701
Foothills,1,WOD_Mountain_Desert_05,52,964,204,115,90,96411520490,Gavaudon,964.8984375,-204.296875,4.0,1,0.6179570204129688
Foothills,1,WOD_Mountain_Desert_06,140,967,203,106,101,967106203101,Gavaudon,967.828125,-203.2109375,4.0,1,0.8880423497545098
Foothills,1,WOD_Mountain_Desert_02,-79,966,203,109,52,96610920352,Gavaudon,966.8515625,-203.59375,4.0,1,0.6470080520273778
Foothills,1,WOD_Mountain_Desert_03,-160,964,203,109,13,96410920313,Gavaudon,964.8515625,-203.8984375,4.0,1,0.7295957391558456
Foothills,1,WOD_Mountain_Desert_03,150,994,209,23,40,9942320940,Gavaudon,994.1796875,-209.6875,4.0,1,0.8212697387630485
