name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,-115,575,378,65,14,"5756537814",Tigonus,575.5078125,-378.890625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,80,561,368,73,20,"5617336820",Tigonus,561.5703125,-368.84375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,49,599,384,109,20,"59910938420",Tigonus,599.8515625,-384.84375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,-88,552,342,101,119,"552101342119",Tigonus,552.7890625,-342.0703125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,-141,557,346,17,26,"5571734626",Tigonus,557.1328125,-346.796875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,21,548,338,86,35,"5488633835",Tigonus,548.671875,-338.7265625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,84,564,318,69,124,"56469318124",Tigonus,564.5390625,-318.03125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,-52,579,312,8,102,"57908312102",Tigonus,579.0625,-312.203125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_03,121,533,359,60,70,"5336035970",Tigonus,533.46875,-359.453125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_06,93,540,348,22,12,"5402234812",Tigonus,540.171875,-348.90625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,-97,483,360,104,9,"48310436009",Tigonus,483.8125,-360.9296875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,113,574,323,99,116,"57499323116",Tigonus,574.7734375,-323.09375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,-149,502,354,90,24,"5029035424",Tigonus,502.703125,-354.8125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,-85,509,346,64,119,"50964346119",Tigonus,509.5,-346.0703125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_04,9,536,333,5,101,"53605333101",Tigonus,536.0390625,-333.2109375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,-161,592,365,125,87,"59212536587",Tigonus,592.9765625,-365.3203125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,132,543,351,35,12,"5433535112",Tigonus,543.2734375,-351.90625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,-72,543,362,127,5,"54312736205",Tigonus,543.9921875,-362.9609375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,22,482,359,67,14,"4826735914",Tigonus,482.5234375,-359.890625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,-83,489,355,3,15,"4890335515",Tigonus,489.0234375,-355.8828125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_08,163,583,297,52,78,"5835229778",Tigonus,583.40625,-297.390625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,-113,539,348,26,83,"5392634883",Tigonus,539.203125,-348.3515625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,27,586,377,122,76,"58612237776",Tigonus,586.953125,-377.40625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_02,30,599,366,113,99,"59911336699",Tigonus,599.8828125,-366.2265625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_07,107,511,352,26,122,"51126352122",Tigonus,511.203125,-352.046875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_10,30,550,327,38,19,"5503832719",Tigonus,550.296875,-327.8515625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_08,120,506,344,109,24,"50610934424",Tigonus,506.8515625,-344.8125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_10,-174,531,343,41,73,"5314134373",Tigonus,531.3203125,-343.4296875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,-84,546,326,58,111,"54658326111",Tigonus,546.453125,-326.1328125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_04,90,559,315,60,13,"5596031513",Tigonus,559.46875,-315.8984375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_01,143,580,347,113,108,"580113347108",Tigonus,580.8828125,-347.15625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_07,162,551,365,108,111,"551108365111",Tigonus,551.84375,-365.1328125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_09,84,483,353,86,0,"4838635300",Tigonus,483.671875,-354,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,-161,514,353,70,6,"5147035306",Tigonus,514.546875,-353.953125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_02,49,579,321,44,12,"5794432112",Tigonus,579.34375,-321.90625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_07,-25,574,322,9,8,"5740932208",Tigonus,574.0703125,-322.9375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,-88,493,356,118,4,"49311835604",Tigonus,493.921875,-356.96875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,-53,594,372,64,38,"5946437238",Tigonus,594.5,-372.703125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_12,-43,564,368,113,72,"56411336872",Tigonus,564.8828125,-368.4375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_09,29,601,385,10,116,"60110385116",Tigonus,601.078125,-385.09375,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_05,58,480,357,61,17,"4806135717",Tigonus,480.4765625,-357.8671875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_08,127,570,322,68,28,"5706832228",Tigonus,570.53125,-322.78125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_05,-159,498,360,74,120,"49874360120",Tigonus,498.578125,-360.0625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_01,-141,549,350,33,102,"54933350102",Tigonus,549.2578125,-350.203125,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_06,4,570,308,36,122,"57036308122",Tigonus,570.28125,-308.046875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_09,153,534,351,108,113,"534108351113",Tigonus,534.84375,-351.1171875,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Medium_11,69,584,289,58,14,"5845828914",Tigonus,584.453125,-289.890625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Large_05,-45,556,346,5,27,"5560534627",Tigonus,556.0390625,-346.7890625,7
Rocks,1,WOD_Rocks_RoundSpiky_Brown_Small_03,-168,558,347,96,101,"55896347101",Tigonus,558.75,-347.2109375,7
