name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
,,,,899,424,86,56,"8998642456",Ephesus,899.671875,-424.5625,4
,,,,812,46,17,52,"812174652",Wrothgarian Mountains,812.1328125,-46.59375,4
,,,,922,50,13,31,"922135031",Wrothgarian Mountains,922.1015625,-50.7578125,4
,,,,875,65,35,14,"875356514",Wrothgarian Mountains,875.2734375,-65.890625,4
,,,,921,126,104,120,"921104126120",Wrothgarian Mountains,921.8125,-126.0625,4
,,,,148,141,47,33,"1484714133",Glenpoint,148.3671875,-141.7421875,3
,,,,800,392,33,124,"80033392124",Dragontail Mountains,800.2578125,-392.03125,4
,,,,851,74,83,58,"851837458",Wrothgarian Mountains,851.6484375,-74.546875,4
,,,,817,65,3,65,"817036565",Wrothgarian Mountains,817.0234375,-65.4921875,4
,,,,853,75,123,102,"85312375102",Wrothgarian Mountains,853.9609375,-75.203125,4
,,,,855,89,79,92,"855798992",Wrothgarian Mountains,855.6171875,-89.28125,4
,,,,799,16,55,27,"799551627",Wrothgarian Mountains,799.4296875,-16.7890625,4
,,,,862,416,70,90,"8627041690",Dragontail Mountains,862.546875,-416.296875,4
,,,,711,383,76,52,"7117638352",Dragontail Mountains,711.59375,-383.59375,4
,,,,855,78,78,111,"8557878111",Wrothgarian Mountains,855.609375,-78.1328125,4
,,,,973,440,118,104,"973118440104",Dragontail Mountains,973.921875,-440.1875,4
,,,,744,386,65,26,"7446538626",Dragontail Mountains,744.5078125,-386.796875,4
,,,,905,449,32,67,"9053244967",Ephesus,905.25,-449.4765625,4
,,,,876,64,55,10,"876556410",Wrothgarian Mountains,876.4296875,-64.921875,4
,,,,866,440,18,55,"8661844055",Ephesus,866.140625,-440.5703125,4
,,,,937,125,76,100,"93776125100",Wrothgarian Mountains,937.59375,-125.21875,4
,,,,973,39,78,4,"973783904",Wrothgarian Mountains,973.609375,-39.96875,4
,,,,133,110,100,64,"13310011064",Tulune,133.78125,-110.5,3
,,,,909,419,49,111,"90949419111",Dragontail Mountains,909.3828125,-419.1328125,4
,,,,616,334,45,96,"6164533496",Dragontail Mountains,616.3515625,-334.25,4
,,,,978,70,78,14,"978787014",Wrothgarian Mountains,978.609375,-70.890625,4
,,,,798,16,125,47,"7981251647",Wrothgarian Mountains,798.9765625,-16.6328125,4
,,,,911,419,55,81,"9115541981",Dragontail Mountains,911.4296875,-419.3671875,4
,,,,668,368,8,72,"6680836872",Dragontail Mountains,668.0625,-368.4375,4
,,,,669,367,13,59,"6691336759",Dragontail Mountains,669.1015625,-367.5390625,4
,,,,937,126,68,111,"93768126111",Wrothgarian Mountains,937.53125,-126.1328125,4
,,,,149,138,24,116,"14924138116",Glenpoint,149.1875,-138.09375,3
,,,,992,82,100,106,"99210082106",Wrothgarian Mountains,992.78125,-82.171875,4
,,,,950,61,97,61,"950976161",Wrothgarian Mountains,950.7578125,-61.5234375,4
,,,,661,363,113,23,"66111336323",Dragontail Mountains,661.8828125,-363.8203125,4
,,,,199,145,109,123,"199109145123",Glenpoint,199.8515625,-145.0390625,3
,,,,951,67,23,63,"951236763",Wrothgarian Mountains,951.1796875,-67.5078125,4
,,,,130,111,97,10,"1309711110",Tulune,130.7578125,-111.921875,3
,,,,937,86,122,0,"9371228600",Wrothgarian Mountains,937.953125,-87,4
,,,,874,65,24,27,"874246527",Wrothgarian Mountains,874.1875,-65.7890625,4
,,,,842,441,111,52,"84211144152",Ephesus,842.8671875,-441.59375,4
,,,,652,358,102,82,"65210235882",Dragontail Mountains,652.796875,-358.359375,4
,,,,791,421,26,82,"7912642182",Dragontail Mountains,791.203125,-421.359375,4
,,,,857,71,118,78,"8571187178",Wrothgarian Mountains,857.921875,-71.390625,4
,,,,900,446,95,46,"9009544646",Ephesus,900.7421875,-446.640625,4
,,,,799,17,99,106,"7999917106",Wrothgarian Mountains,799.7734375,-17.171875,4
,,,,616,335,15,15,"6161533515",Dragontail Mountains,616.1171875,-335.8828125,4
,,,,693,373,18,23,"6931837323",Dragontail Mountains,693.140625,-373.8203125,4
,,,,876,486,9,38,"8760948638",Dragontail Mountains,876.0703125,-486.703125,4
,,,,912,487,70,8,"9127048708",Dragontail Mountains,912.546875,-487.9375,4
,,,,901,491,128,55,"90112849155",Dragontail Mountains,902,-491.5703125,4
,,,,857,84,12,87,"857128487",Wrothgarian Mountains,857.09375,-84.3203125,4
,,,,228,120,68,82,"2286812082",Glenpoint,228.53125,-120.359375,3
,,,,908,55,125,122,"90812555122",Wrothgarian Mountains,908.9765625,-55.046875,4
,,,,932,80,1,56,"932018056",Wrothgarian Mountains,932.0078125,-80.5625,4
,,,,864,93,90,73,"864909373",Wrothgarian Mountains,864.703125,-93.4296875,4
,,,,941,88,18,120,"9411888120",Wrothgarian Mountains,941.140625,-88.0625,4
,,,,928,130,101,56,"92810113056",Wrothgarian Mountains,928.7890625,-130.5625,4
,,,,971,113,82,52,"9718211352",Wrothgarian Mountains,971.640625,-113.59375,4
,,,,918,118,20,44,"9182011844",Wrothgarian Mountains,918.15625,-118.65625,4
,,,,661,365,9,55,"6610936555",Dragontail Mountains,661.0703125,-365.5703125,4
,,,,225,106,124,119,"225124106119",Ilessan Hills,225.96875,-106.0703125,3
,,,,894,428,105,24,"89410542824",Ephesus,894.8203125,-428.8125,4
,,,,156,141,40,96,"1564014196",Glenpoint,156.3125,-141.25,3
,,,,977,424,82,82,"9778242482",Dragontail Mountains,977.640625,-424.359375,4
,,,,993,420,122,31,"99312242031",Dragontail Mountains,993.953125,-420.7578125,4
,,,,208,129,59,8,"2085912908",Glenpoint,208.4609375,-129.9375,3
,,,,874,65,64,28,"874646528",Wrothgarian Mountains,874.5,-65.78125,4
,,,,937,132,102,86,"93710213286",Wrothgarian Mountains,937.796875,-132.328125,4
,,,,869,422,74,35,"8697442235",Dragontail Mountains,869.578125,-422.7265625,4
,,,,984,493,70,56,"9847049356",Dragontail Mountains,984.546875,-493.5625,4
,,,,938,468,22,123,"93822468123",Dragontail Mountains,938.171875,-468.0390625,4
,,,,661,366,110,97,"66111036697",Dragontail Mountains,661.859375,-366.2421875,4
,,,,816,53,8,14,"816085314",Wrothgarian Mountains,816.0625,-53.890625,4
,,,,801,392,37,42,"8013739242",Dragontail Mountains,801.2890625,-392.671875,4
,,,,877,423,59,115,"87759423115",Ephesus,877.4609375,-423.1015625,4
,,,,650,359,114,100,"650114359100",Dragontail Mountains,650.890625,-359.21875,4
,,,,950,422,58,13,"9505842213",Dragontail Mountains,950.453125,-422.8984375,4
,,,,817,55,114,6,"8171145506",Wrothgarian Mountains,817.890625,-55.953125,4
,,,,750,396,33,124,"75033396124",Dragontail Mountains,750.2578125,-396.03125,4
,,,,940,468,97,31,"9409746831",Dragontail Mountains,940.7578125,-468.7578125,4
,,,,652,359,105,9,"65210535909",Dragontail Mountains,652.8203125,-359.9296875,4
,,,,937,89,59,15,"937598915",Wrothgarian Mountains,937.4609375,-89.8828125,4
,,,,875,82,27,65,"875278265",Wrothgarian Mountains,875.2109375,-82.4921875,4
,,,,847,43,124,20,"8471244320",Wrothgarian Mountains,847.96875,-43.84375,4
,,,,958,35,58,14,"958583514",Wrothgarian Mountains,958.453125,-35.890625,4
,,,,876,76,55,28,"876557628",Wrothgarian Mountains,876.4296875,-76.78125,4
,,,,940,18,6,33,"940061833",Wrothgarian Mountains,940.046875,-18.7421875,4
,,,,173,106,46,60,"1734610660",Glenpoint,173.359375,-106.53125,3
,,,,963,51,49,58,"963495158",Wrothgarian Mountains,963.3828125,-51.546875,4
,,,,656,360,64,99,"6566436099",Dragontail Mountains,656.5,-360.2265625,4
,,,,820,47,33,8,"820334708",Wrothgarian Mountains,820.2578125,-47.9375,4
,,,,128,114,116,106,"128116114106",Tulune,128.90625,-114.171875,3
,,,,852,75,92,29,"852927529",Wrothgarian Mountains,852.71875,-75.7734375,4
,,,,615,337,116,12,"61511633712",Dragontail Mountains,615.90625,-337.90625,4
,,,,992,31,102,87,"9921023187",Wrothgarian Mountains,992.796875,-31.3203125,4
,,,,884,81,60,100,"8846081100",Wrothgarian Mountains,884.46875,-81.21875,4
,,,,130,111,40,67,"1304011167",Tulune,130.3125,-111.4765625,3
,,,,882,444,116,87,"88211644487",Ephesus,882.90625,-444.3203125,4
,,,,663,364,122,28,"66312236428",Dragontail Mountains,663.953125,-364.78125,4
,,,,206,130,120,1,"20612013001",Glenpoint,206.9375,-130.9921875,3
,,,,935,40,46,20,"935464020",Wrothgarian Mountains,935.359375,-40.84375,4
,,,,886,443,84,64,"8868444364",Ephesus,886.65625,-443.5,4
,,,,184,104,12,76,"1841210476",Glenpoint,184.09375,-104.40625,3
,,,,772,415,120,45,"77212041545",Dragontail Mountains,772.9375,-415.6484375,4
,,,,211,126,106,74,"21110612674",Glenpoint,211.828125,-126.421875,3
,,,,928,53,69,123,"9286953123",Wrothgarian Mountains,928.5390625,-53.0390625,4
,,,,908,444,27,118,"90827444118",Ephesus,908.2109375,-444.078125,4
,,,,250,125,74,108,"25074125108",Ilessan Hills,250.578125,-125.15625,3
,,,,131,111,6,72,"1310611172",Tulune,131.046875,-111.4375,3
,,,,947,443,51,105,"94751443105",Dragontail Mountains,947.3984375,-443.1796875,4
,,,,914,489,81,97,"9148148997",Dragontail Mountains,914.6328125,-489.2421875,4
,,,,871,75,106,70,"8711067570",Wrothgarian Mountains,871.828125,-75.453125,4
,,,,982,51,4,120,"9820451120",Wrothgarian Mountains,982.03125,-51.0625,4
,,,,132,112,118,26,"13211811226",Tulune,132.921875,-112.796875,3
,,,,962,51,73,36,"962735136",Wrothgarian Mountains,962.5703125,-51.71875,4
,,,,655,361,60,87,"6556036187",Dragontail Mountains,655.46875,-361.3203125,4
,,,,231,117,36,109,"23136117109",Glenpoint,231.28125,-117.1484375,3
,,,,142,137,56,20,"1425613720",Glenpoint,142.4375,-137.84375,3
,,,,921,123,9,38,"9210912338",Wrothgarian Mountains,921.0703125,-123.703125,4
,,,,919,421,70,104,"91970421104",Dragontail Mountains,919.546875,-421.1875,4
,,,,663,366,114,113,"663114366113",Dragontail Mountains,663.890625,-366.1171875,4
,,,,968,115,26,28,"9682611528",Wrothgarian Mountains,968.203125,-115.78125,4
,,,,668,366,13,29,"6681336629",Dragontail Mountains,668.1015625,-366.7734375,4
,,,,851,40,101,56,"8511014056",Wrothgarian Mountains,851.7890625,-40.5625,4
,,,,759,424,29,79,"7592942479",Dragontail Mountains,759.2265625,-424.3828125,4
,,,,157,139,29,122,"15729139122",Glenpoint,157.2265625,-139.046875,3
,,,,951,121,63,42,"9516312142",Wrothgarian Mountains,951.4921875,-121.671875,4
,,,,781,402,23,37,"7812340237",Dragontail Mountains,781.1796875,-402.7109375,4
,,,,951,67,95,116,"9519567116",Wrothgarian Mountains,951.7421875,-67.09375,4
,,,,665,365,3,106,"66503365106",Dragontail Mountains,665.0234375,-365.171875,4
,,,,940,130,86,93,"9408613093",Wrothgarian Mountains,940.671875,-130.2734375,4
,,,,950,121,22,72,"9502212172",Wrothgarian Mountains,950.171875,-121.4375,4
,,,,819,48,86,114,"8198648114",Wrothgarian Mountains,819.671875,-48.109375,4
,,,,129,113,83,76,"1298311376",Tulune,129.6484375,-113.40625,3
,,,,869,422,26,44,"8692642244",Dragontail Mountains,869.203125,-422.65625,4
,,,,176,149,17,15,"1761714915",Daggerfall,176.1328125,-149.8828125,3
,,,,150,144,56,23,"1505614423",Glenpoint,150.4375,-144.8203125,3
,,,,646,361,73,68,"6467336168",Dragontail Mountains,646.5703125,-361.46875,4
,,,,160,99,81,18,"160819918",Glenpoint,160.6328125,-99.859375,3
,,,,923,127,74,31,"9237412731",Wrothgarian Mountains,923.578125,-127.7578125,4
,,,,898,422,84,45,"8988442245",Dragontail Mountains,898.65625,-422.6484375,4
,,,,935,87,41,128,"9354187128",Wrothgarian Mountains,935.3203125,-87,4
,,,,946,86,79,111,"9467986111",Wrothgarian Mountains,946.6171875,-86.1328125,4
,,,,960,114,24,95,"9602411495",Wrothgarian Mountains,960.1875,-114.2578125,4
,,,,206,136,109,70,"20610913670",Glenpoint,206.8515625,-136.453125,3
,,,,877,423,116,65,"87711642365",Ephesus,877.90625,-423.4921875,4
,,,,874,65,23,5,"874236505",Wrothgarian Mountains,874.1796875,-65.9609375,4
