name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Logging Camp,0,WOD_LoggingCamp,,945,97,26,19,945269719,Wrothgarian Mountains,945.203125,-97.8515625
Logging Camp,0,WOD_LoggingCamp,,746,418,86,29,7468641829,Dragontail Mountains,746.671875,-418.7734375
Logging Camp,0,WOD_LoggingCamp,,858,468,93,68,8589346868,Ephesus,858.7265625,-468.46875
Logging Camp,0,WOD_LoggingCamp,,760,40,111,1,7601114001,Wrothgarian Mountains,760.8671875,-40.9921875
Logging Camp,0,WOD_LoggingCamp,,708,387,101,100,708101387100,Dragontail Mountains,708.7890625,-387.21875
Logging Camp,0,WOD_LoggingCamp,,912,466,35,70,9123546670,Ephesus,912.2734375,-466.453125
Logging Camp,0,WOD_LoggingCamp,,745,122,96,0,7459612200,Wrothgarian Mountains,745.75,-123
Logging Camp,0,WOD_LoggingCamp,,808,425,3,125,80803425125,Dragontail Mountains,808.0234375,-425.0234375
Logging Camp,0,WOD_LoggingCamp,,716,5,72,67,716720567,Wrothgarian Mountains,716.5625,-5.4765625
Logging Camp,0,WOD_LoggingCamp,,809,77,119,82,8091197782,Wrothgarian Mountains,809.9296875,-77.359375
Logging Camp,0,WOD_LoggingCamp,,976,159,116,108,976116159108,Wrothgarian Mountains,976.90625,-159.15625
Logging Camp,0,WOD_LoggingCamp,,927,92,90,65,927909265,Wrothgarian Mountains,927.703125,-92.4921875
Logging Camp,0,WOD_LoggingCamp,,755,99,50,49,755509949,Wrothgarian Mountains,755.390625,-99.6171875
Logging Camp,0,WOD_LoggingCamp,,865,423,1,127,86501423127,Ephesus,865.0078125,-423.0078125
Logging Camp,0,WOD_LoggingCamp,,894,38,64,105,8946438105,Wrothgarian Mountains,894.5,-38.1796875
Logging Camp,0,WOD_LoggingCamp,,733,32,19,20,733193220,Wrothgarian Mountains,733.1484375,-32.84375
