name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
,,,,660,339,27,38,"6602733938",Dragontail Mountains,660.2109375,-339.703125,4
,,,,600,310,65,93,"6006531093",Dragontail Mountains,600.5078125,-310.2734375,4
,,,,810,69,100,29,"8101006929",Wrothgarian Mountains,810.78125,-69.7734375,4
,,,,399,385,60,67,"3996038567",Sentinel,399.46875,-385.4765625,7
,,,,261,435,125,41,"26112543541",Myrkwasa,261.9765625,-435.6796875,7
,,,,437,47,120,78,"4371204778",Urvaius,437.9375,-47.390625,1
,,,,284,72,87,128,"2848772128",Ilessan Hills,284.6796875,-72,1
,,,,933,417,104,32,"93310441732",Dragontail Mountains,933.8125,-417.75,4
,,,,275,24,111,122,"27511124122",Ykalon,275.8671875,-24.046875,2
,,,,859,462,63,115,"85963462115",Ephesus,859.4921875,-462.1015625,4
,,,,343,429,50,36,"3435042936",Alik'r Desert,343.390625,-429.71875,8
,,,,353,403,105,37,"35310540337",Sentinel,353.8203125,-403.7109375,7
,,,,742,227,59,12,"7425922712",Isle of Balfiera,742.4609375,-227.90625,4
,,,,397,377,87,4,"3978737704",Sentinel,397.6796875,-377.96875,7
,,,,838,278,59,49,"8385927849",Satakalaam,838.4609375,-278.6171875,5
,,,,216,130,20,51,"2162013051",Glenpoint,216.15625,-130.6015625,3
,,,,785,361,35,96,"7853536196",Totambu,785.2734375,-361.25,5
,,,,658,496,12,100,"65812496100",Dak'fron,658.09375,-496.21875,9
,,,,802,343,24,44,"8022434344",Totambu,802.1875,-343.65625,5
,,,,99,165,82,110,"9982165110",Daggerfall,99.640625,-165.140625,1
,,,,740,49,93,74,"740934974",Wrothgarian Mountains,740.7265625,-49.421875,4
,,,,839,101,104,4,"83910410104",Wrothgarian Mountains,839.8125,-101.96875,4
,,,,961,78,90,67,"961907867",Wrothgarian Mountains,961.703125,-78.4765625,4
,,,,840,490,127,102,"840127490102",Dragontail Mountains,840.9921875,-490.203125,4
,,,,605,453,1,116,"60501453116",Dak'fron,605.0078125,-453.09375,9
,,,,647,398,69,47,"6476939847",Dragontail Mountains,647.5390625,-398.6328125,4
,,,,459,477,102,110,"459102477110",Alik'r Desert,459.796875,-477.140625,8
,,,,960,325,122,13,"96012232513",Mournoth,960.953125,-325.8984375,5
,,,,196,79,119,95,"1961197995",Ilessan Hills,196.9296875,-79.2578125,3
,,,,841,68,122,105,"84112268105",Wrothgarian Mountains,841.953125,-68.1796875,4
,,,,960,149,125,68,"96012514968",Wrothgarian Mountains,960.9765625,-149.46875,4
,,,,798,21,44,54,"798442154",Wrothgarian Mountains,798.34375,-21.578125,4
,,,,190,178,92,19,"1909217819",Daggerfall,190.71875,-178.8515625,1
,,,,619,69,93,23,"619936923",Kambria,619.7265625,-69.8203125,1
,,,,288,403,59,65,"2885940365",Myrkwasa,288.4609375,-403.4921875,7
,,,,466,477,47,13,"4664747713",Alik'r Desert,466.3671875,-477.8984375,8
,,,,964,182,83,67,"9648318267",Wrothgarian Mountains,964.6484375,-182.4765625,4
,,,,909,408,20,72,"9092040872",Dragontail Mountains,909.15625,-408.4375,4
,,,,851,478,70,24,"8517047824",Dragontail Mountains,851.546875,-478.8125,4
,,,,579,11,41,128,"5794111128",Phrygias,579.3203125,-11,4
,,,,975,162,46,56,"9754616256",Wrothgarian Mountains,975.359375,-162.5625,4
,,,,241,152,52,36,"2415215236",Daggerfall,241.40625,-152.71875,3
,,,,720,8,32,72,"720320872",Wrothgarian Mountains,720.25,-8.4375,4
,,,,174,153,122,47,"17412215347",Daggerfall,174.953125,-153.6328125,3
,,,,524,422,91,92,"5249142292",Alik'r Desert,524.7109375,-422.28125,8
,,,,394,472,49,97,"3944947297",Alik'r Desert,394.3828125,-472.2421875,8
,,,,836,49,42,28,"836424928",Wrothgarian Mountains,836.328125,-49.78125,4
,,,,963,121,15,123,"96315121123",Wrothgarian Mountains,963.1171875,-121.0390625,4
,,,,133,143,35,116,"13335143116",Glenpoint,133.2734375,-143.09375,1
,,,,699,299,125,10,"69912529910",Lainlyn,699.9765625,-299.921875,5
,,,,801,283,33,88,"8013328388",Satakalaam,801.2578125,-283.3125,5
,,,,953,375,104,40,"95310437540",Mournoth,953.8125,-375.6875,5
,,,,132,161,67,19,"1326716119",Daggerfall,132.5234375,-161.8515625,1
,,,,924,471,40,124,"92440471124",Dragontail Mountains,924.3125,-471.03125,4
,,,,746,52,28,106,"7462852106",Wrothgarian Mountains,746.21875,-52.171875,4
,,,,686,442,79,10,"6867944210",Dragontail Mountains,686.6171875,-442.921875,4
,,,,902,210,50,28,"9025021028",Wayrest,902.390625,-210.78125,1
,,,,85,153,19,122,"8519153122",Tulune,85.1484375,-153.046875,1
,,,,898,81,59,64,"898598164",Wrothgarian Mountains,898.4609375,-81.5,4
,,,,897,144,18,83,"8971814483",Wrothgarian Mountains,897.140625,-144.3515625,4
,,,,897,104,33,73,"8973310473",Wrothgarian Mountains,897.2578125,-104.4296875,4
,,,,621,326,44,119,"62144326119",Dragontail Mountains,621.34375,-326.0703125,4
,,,,743,477,123,15,"74312347715",Dragontail Mountains,743.9609375,-477.8828125,4
,,,,806,188,17,22,"8061718822",Menevia,806.1328125,-188.828125,1
,,,,965,322,78,17,"9657832217",Mournoth,965.609375,-322.8671875,5
,,,,968,188,46,35,"9684618835",Wrothgarian Mountains,968.359375,-188.7265625,4
,,,,883,125,86,102,"88386125102",Wrothgarian Mountains,883.671875,-125.203125,4
,,,,943,161,1,24,"9430116124",Wrothgarian Mountains,943.0078125,-161.8125,4
,,,,793,454,114,92,"79311445492",Dragontail Mountains,793.890625,-454.28125,4
,,,,814,28,5,90,"814052890",Wrothgarian Mountains,814.0390625,-28.296875,4
,,,,326,144,63,68,"3266314468",Shalgora,326.4921875,-144.46875,1
,,,,649,37,38,5,"649383705",Wrothgarian Mountains,649.296875,-37.9609375,4
,,,,756,372,9,24,"7560937224",Totambu,756.0703125,-372.8125,5
,,,,417,122,78,119,"41778122119",Anticlere,417.609375,-122.0703125,1
,,,,787,297,74,69,"7877429769",Satakalaam,787.578125,-297.4609375,5
,,,,670,11,37,83,"670371183",Wrothgarian Mountains,670.2890625,-11.3515625,4
,,,,849,109,50,116,"84950109116",Wrothgarian Mountains,849.390625,-109.09375,4
,,,,870,120,31,82,"8703112082",Wrothgarian Mountains,870.2421875,-120.359375,4
,,,,414,109,109,20,"41410910920",Urvaius,414.8515625,-109.84375,1
,,,,699,311,92,110,"69992311110",Lainlyn,699.71875,-311.140625,5
,,,,868,150,82,90,"8688215090",Orsinium Area,868.640625,-150.296875,3
,,,,231,150,20,24,"2312015024",Daggerfall,231.15625,-150.8125,3
,,,,949,184,29,102,"94929184102",Wrothgarian Mountains,949.2265625,-184.203125,4
,,,,840,107,17,111,"84017107111",Wrothgarian Mountains,840.1328125,-107.1328125,4
,,,,739,98,59,113,"7395998113",Wrothgarian Mountains,739.4609375,-98.1171875,4
,,,,588,337,60,81,"5886033781",Tigonus,588.46875,-337.3671875,4
,,,,658,444,54,44,"6585444444",Dak'fron,658.421875,-444.65625,9
,,,,790,7,13,47,"790130747",Wrothgarian Mountains,790.1015625,-7.6328125,4
,,,,910,120,72,124,"91072120124",Wrothgarian Mountains,910.5625,-120.03125,4
,,,,193,481,44,87,"1934448187",Abibon-gora,193.34375,-481.3203125,7
,,,,683,35,82,36,"683823536",Wrothgarian Mountains,683.640625,-35.71875,4
,,,,494,463,100,12,"49410046312",Alik'r Desert,494.78125,-463.90625,8
,,,,657,402,45,104,"65745402104",Dragontail Mountains,657.3515625,-402.1875,4
,,,,839,61,67,51,"839676151",Wrothgarian Mountains,839.5234375,-61.6015625,4
,,,,892,293,120,59,"89212029359",Mournoth,892.9375,-293.5390625,5
,,,,389,67,28,82,"389286782",Daenia,389.21875,-67.359375,1
,,,,934,100,123,128,"934123100128",Wrothgarian Mountains,934.9609375,-100,4
,,,,625,389,40,64,"6254038964",Dragontail Mountains,625.3125,-389.5,4
,,,,853,98,14,86,"853149886",Wrothgarian Mountains,853.109375,-98.328125,4
,,,,958,3,5,104,"9580503104",Wrothgarian Mountains,958.0390625,-3.1875,4
,,,,750,403,26,73,"7502640373",Dragontail Mountains,750.203125,-403.4296875,4
,,,,965,359,105,116,"965105359116",Mournoth,965.8203125,-359.09375,5
,,,,807,308,10,38,"8071030838",Satakalaam,807.078125,-308.703125,5
,,,,360,110,67,113,"36067110113",Daenia,360.5234375,-110.1171875,1
,,,,895,124,22,123,"89522124123",Wrothgarian Mountains,895.171875,-124.0390625,4
,,,,612,59,78,64,"612785964",Kambria,612.609375,-59.5,1
,,,,176,88,49,110,"1764988110",Glenpoint,176.3828125,-88.140625,3
,,,,798,96,123,115,"79812396115",Wrothgarian Mountains,798.9609375,-96.1015625,4
,,,,609,55,0,106,"6090055106",Kambria,609,-55.171875,1
,,,,517,22,15,41,"517152241",Dwynnen,517.1171875,-22.6796875,1
,,,,773,395,31,24,"7733139524",Dragontail Mountains,773.2421875,-395.8125,4
,,,,166,101,1,59,"1660110159",Glenpoint,166.0078125,-101.5390625,3
,,,,461,465,93,79,"4619346579",Alik'r Desert,461.7265625,-465.3828125,8
,,,,244,438,128,69,"24412843869",Myrkwasa,245,-438.4609375,7
,,,,248,154,70,81,"2487015481",Daggerfall,248.546875,-154.3671875,3
,,,,260,449,64,19,"2606444919",Myrkwasa,260.5,-449.8515625,7
,,,,530,369,32,17,"5303236917",Ayasofya,530.25,-369.8671875,7
,,,,859,16,29,125,"8592916125",Wrothgarian Mountains,859.2265625,-16.0234375,4
,,,,723,463,97,78,"7239746378",Dragontail Mountains,723.7578125,-463.390625,4
,,,,945,291,82,122,"94582291122",Mournoth,945.640625,-291.046875,5
,,,,860,202,27,58,"8602720258",Wayrest,860.2109375,-202.546875,1
,,,,782,30,13,9,"782133009",Wrothgarian Mountains,782.1015625,-30.9296875,4
,,,,708,15,32,20,"708321520",Wrothgarian Mountains,708.25,-15.84375,4
,,,,115,151,87,6,"1158715106",Tulune,115.6796875,-151.953125,1
,,,,747,384,99,95,"7479938495",Dragontail Mountains,747.7734375,-384.2578125,4
,,,,439,49,90,9,"439904909",Urvaius,439.703125,-49.9296875,1
,,,,470,95,50,40,"470509540",Urvaius,470.390625,-95.6875,1
,,,,886,333,28,120,"88628333120",Totambu,886.21875,-333.0625,5
,,,,792,357,122,120,"792122357120",Totambu,792.953125,-357.0625,5
,,,,793,119,127,17,"79312711917",Wrothgarian Mountains,793.9921875,-119.8671875,4
,,,,606,0,91,68,"606910068",Phrygias,606.7109375,-0.46875,4
,,,,685,341,115,44,"68511534144",Dragontail Mountains,685.8984375,-341.65625,4
,,,,841,107,36,5,"8413610705",Wrothgarian Mountains,841.28125,-107.9609375,4
,,,,861,480,44,41,"8614448041",Dragontail Mountains,861.34375,-480.6796875,4
,,,,198,198,24,77,"1982419877",Daggerfall,198.1875,-198.3984375,1
,,,,955,117,90,4,"9559011704",Wrothgarian Mountains,955.703125,-117.96875,4
,,,,124,112,76,83,"1247611283",Tulune,124.59375,-112.3515625,1
,,,,714,190,63,27,"7146319027",Isle of Balfiera,714.4921875,-190.7890625,4
,,,,739,197,13,18,"7391319718",Isle of Balfiera,739.1015625,-197.859375,4
,,,,977,87,74,47,"977748747",Wrothgarian Mountains,977.578125,-87.6328125,4
,,,,810,338,113,58,"81011333858",Totambu,810.8828125,-338.546875,5
,,,,277,61,96,65,"277966165",Ilessan Hills,277.75,-61.4921875,1
,,,,868,173,38,81,"8683817381",Orsinium Area,868.296875,-173.3671875,3
,,,,627,414,46,78,"6274641478",Alik'r Desert,627.359375,-414.390625,8
,,,,609,389,70,24,"6097038924",Alik'r Desert,609.546875,-389.8125,8
,,,,937,60,22,65,"937226065",Wrothgarian Mountains,937.171875,-60.4921875,4
,,,,675,18,106,118,"67510618118",Wrothgarian Mountains,675.828125,-18.078125,4
,,,,900,164,24,99,"9002416499",Orsinium Area,900.1875,-164.2265625,3
,,,,725,7,40,109,"7254007109",Wrothgarian Mountains,725.3125,-7.1484375,4
,,,,375,352,64,19,"3756435219",Sentinel,375.5,-352.8515625,7
,,,,749,62,65,24,"749656224",Wrothgarian Mountains,749.5078125,-62.8125,4
,,,,464,426,5,100,"46405426100",Antiphyllos,464.0390625,-426.21875,8
,,,,697,7,92,29,"697920729",Wrothgarian Mountains,697.71875,-7.7734375,4
,,,,718,462,4,1,"7180446201",Dragontail Mountains,718.03125,-462.9921875,4
,,,,794,366,77,84,"7947736684",Totambu,794.6015625,-366.34375,5
,,,,235,437,95,70,"2359543770",Kairou,235.7421875,-437.453125,7
,,,,575,27,42,51,"575422751",Dwynnen,575.328125,-27.6015625,1
,,,,921,138,113,1,"92111313801",Wrothgarian Mountains,921.8828125,-138.9921875,4
,,,,559,421,52,65,"5595242165",Alik'r Desert,559.40625,-421.4921875,8
,,,,814,333,68,84,"8146833384",Totambu,814.53125,-333.34375,5
,,,,482,29,115,97,"4821152997",Phrygias,482.8984375,-29.2421875,2
,,,,397,455,59,61,"3975945561",Alik'r Desert,397.4609375,-455.5234375,8
,,,,928,151,115,88,"92811515188",Wrothgarian Mountains,928.8984375,-151.3125,4
,,,,271,149,58,78,"2715814978",Shalgora,271.453125,-149.390625,3
,,,,319,151,90,14,"3199015114",Shalgora,319.703125,-151.890625,1
,,,,619,495,65,78,"6196549578",Dak'fron,619.5078125,-495.390625,9
,,,,987,296,81,93,"9878129693",Mournoth,987.6328125,-296.2734375,5
,,,,747,53,105,45,"7471055345",Wrothgarian Mountains,747.8203125,-53.6484375,4
,,,,327,110,6,27,"3270611027",Shalgora,327.046875,-110.7890625,2
,,,,312,150,54,77,"3125415077",Shalgora,312.421875,-150.3984375,1
,,,,516,21,108,32,"5161082132",Dwynnen,516.84375,-21.75,1
,,,,468,473,83,64,"4688347364",Alik'r Desert,468.6484375,-473.5,8
,,,,898,157,92,122,"89892157122",Orsinium Area,898.71875,-157.046875,3
,,,,354,134,29,61,"3542913461",Anticlere,354.2265625,-134.5234375,1
,,,,605,49,68,90,"605684990",Kambria,605.53125,-49.296875,1
,,,,777,24,45,33,"777452433",Wrothgarian Mountains,777.3515625,-24.7421875,4
,,,,122,173,115,67,"12211517367",Daggerfall,122.8984375,-173.4765625,1
,,,,817,111,104,29,"81710411129",Wrothgarian Mountains,817.8125,-111.7734375,4
,,,,938,155,46,72,"9384615572",Wrothgarian Mountains,938.359375,-155.4375,4
,,,,824,135,127,105,"824127135105",Wrothgarian Mountains,824.9921875,-135.1796875,4
,,,,876,445,92,29,"8769244529",Ephesus,876.71875,-445.7734375,4
,,,,905,344,106,76,"90510634476",Totambu,905.828125,-344.40625,5
,,,,859,157,60,91,"8596015791",Orsinium Area,859.46875,-157.2890625,3
,,,,874,40,37,108,"8743740108",Wrothgarian Mountains,874.2890625,-40.15625,4
,,,,803,156,73,123,"80373156123",Menevia,803.5703125,-156.0390625,3
,,,,589,482,8,123,"58908482123",Dak'fron,589.0625,-482.0390625,9
,,,,818,428,88,97,"8188842897",Dragontail Mountains,818.6875,-428.2421875,4
,,,,826,462,38,118,"82638462118",Ephesus,826.296875,-462.078125,4
,,,,728,28,5,44,"728052844",Wrothgarian Mountains,728.0390625,-28.65625,4
,,,,831,278,93,88,"8319327888",Satakalaam,831.7265625,-278.3125,5
,,,,829,475,63,93,"8296347593",Dragontail Mountains,829.4921875,-475.2734375,4
,,,,874,433,99,32,"8749943332",Ephesus,874.7734375,-433.75,4
,,,,953,100,49,32,"9534910032",Wrothgarian Mountains,953.3828125,-100.75,4
,,,,413,70,31,115,"4133170115",Daenia,413.2421875,-70.1015625,1
,,,,382,75,122,55,"3821227555",Daenia,382.953125,-75.5703125,1
,,,,797,335,92,28,"7979233528",Totambu,797.71875,-335.78125,5
,,,,475,22,31,116,"4753122116",Phrygias,475.2421875,-22.09375,2
,,,,827,127,49,77,"8274912777",Wrothgarian Mountains,827.3828125,-127.3984375,4
,,,,789,446,118,5,"78911844605",Dragontail Mountains,789.921875,-446.9609375,4
,,,,986,191,63,27,"9866319127",Wrothgarian Mountains,986.4921875,-191.7890625,4
,,,,606,451,114,50,"60611445150",Dak'fron,606.890625,-451.609375,9
,,,,572,309,105,67,"57210530967",Tigonus,572.8203125,-309.4765625,7
,,,,737,79,118,47,"7371187947",Wrothgarian Mountains,737.921875,-79.6328125,4
,,,,829,184,123,8,"82912318408",Menevia,829.9609375,-184.9375,1
,,,,286,403,46,115,"28646403115",Myrkwasa,286.359375,-403.1015625,7
,,,,789,102,41,33,"7894110233",Wrothgarian Mountains,789.3203125,-102.7421875,4
,,,,802,97,79,63,"802799763",Wrothgarian Mountains,802.6171875,-97.5078125,4
,,,,784,414,118,104,"784118414104",Dragontail Mountains,784.921875,-414.1875,4
,,,,951,47,68,23,"951684723",Wrothgarian Mountains,951.53125,-47.8203125,4
,,,,854,30,122,90,"8541223090",Wrothgarian Mountains,854.953125,-30.296875,4
,,,,493,460,9,102,"49309460102",Alik'r Desert,493.0703125,-460.203125,8
,,,,681,60,106,46,"6811066046",Koegria,681.828125,-60.640625,4
,,,,853,15,42,110,"8534215110",Wrothgarian Mountains,853.328125,-15.140625,4
,,,,885,126,77,14,"8857712614",Wrothgarian Mountains,885.6015625,-126.890625,4
,,,,605,331,115,46,"60511533146",Dragontail Mountains,605.8984375,-331.640625,4
,,,,936,69,125,3,"9361256903",Wrothgarian Mountains,936.9765625,-69.9765625,4
,,,,424,79,125,54,"4241257954",Urvaius,424.9765625,-79.578125,1
,,,,187,141,54,83,"1875414183",Glenpoint,187.421875,-141.3515625,3
,,,,305,106,91,127,"30591106127",Shalgora,305.7109375,-106.0078125,2
,,,,995,491,64,9,"9956449109",Dragontail Mountains,995.5,-491.9296875,4
,,,,576,473,123,72,"57612347372",Dak'fron,576.9609375,-473.4375,9
,,,,465,366,52,45,"4655236645",Ayasofya,465.40625,-366.6484375,7
,,,,734,87,114,72,"7341148772",Wrothgarian Mountains,734.890625,-87.4375,4
,,,,438,495,15,58,"4381549558",Alik'r Desert,438.1171875,-495.546875,8
,,,,662,378,14,70,"6621437870",Dragontail Mountains,662.109375,-378.453125,4
,,,,656,408,18,114,"65618408114",Dragontail Mountains,656.140625,-408.109375,4
,,,,73,105,27,109,"7327105109",Tulune,73.2109375,-105.1484375,1
