name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,19,869,137,28,28,8692813728,Orsinium Area,869.21875,-137.78125,4.0,0.4480677894793409,0.8745269658887059
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,54,853,142,61,60,8536114260,Orsinium Area,853.4765625,-142.53125,4.0,0.3266927788343796,0.8028611978808482
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,91,874,140,55,114,87455140114,Orsinium Area,874.4296875,-140.109375,4.0,0.3248339960668451,0.9172790740755647
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-94,864,138,47,60,8644713860,Orsinium Area,864.3671875,-138.53125,4.0,0.3199985687260337,0.9810995693911342
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,34,856,142,33,123,85633142123,Orsinium Area,856.2578125,-142.0390625,4.0,0.2716331048952675,0.9227621909385384
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-149,865,136,109,99,86510913699,Orsinium Area,865.8515625,-136.2265625,4.0,0.3347099633630794,0.7819808564424351
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,35,873,142,128,8,87312814208,Orsinium Area,874.0,-142.9375,4.0,0.3378946986269675,0.9099289076956444
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,159,872,143,97,116,87297143116,Orsinium Area,872.7578125,-143.09375,4.0,0.3967996679625819,0.9026381492038186
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,115,875,139,65,125,87565139125,Orsinium Area,875.5078125,-139.0234375,4.0,0.3627914407054913,0.8254881582758178
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,33,860,137,125,13,86012513713,Orsinium Area,860.9765625,-137.8984375,4.0,0.2892485161898682,0.7876976541714082
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-30,855,142,29,20,8552914220,Orsinium Area,855.2265625,-142.84375,4.0,0.2874406617608813,0.994075358883132
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-46,863,140,5,44,8630514044,Orsinium Area,863.0390625,-140.65625,4.0,0.3019229554273288,0.7655510317002249
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-151,862,140,108,20,86210814020,Orsinium Area,862.84375,-140.84375,4.0,0.3311691917742227,0.8663928821049897
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,92,864,137,108,68,86410813768,Orsinium Area,864.84375,-137.46875,4.0,0.339449177005578,0.793026063727369
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-40,870,142,125,37,87012514237,Orsinium Area,870.9765625,-142.7109375,4.0,0.3435157637225005,0.9804858043709505
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-164,861,140,41,6,8614114006,Orsinium Area,861.3203125,-140.953125,4.0,0.2536330173747052,0.9349317307724092
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-177,876,144,111,95,87611114495,Orsinium Area,876.8671875,-144.2578125,4.0,0.3728014206208221,0.8834772167184868
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-146,864,137,101,67,86410113767,Orsinium Area,864.7890625,-137.4765625,4.0,0.4130629030835748,0.9066988653555578
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,110,874,139,59,63,8745913963,Orsinium Area,874.4609375,-139.5078125,4.0,0.3149199325663731,0.9473075175961484
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-97,878,142,51,35,8785114235,Orsinium Area,878.3984375,-142.7265625,4.0,0.3421271825708722,0.8501677234507933
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,54,860,139,122,38,86012213938,Orsinium Area,860.953125,-139.703125,4.0,0.3827298409426684,0.8729159051945405
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,151,876,144,127,14,87612714414,Orsinium Area,876.9921875,-144.890625,4.0,0.3831691644543114,0.8915094284803449
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-154,861,136,86,29,8618613629,Orsinium Area,861.671875,-136.7734375,4.0,0.3579463730884679,0.7622415759577561
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,141,878,143,32,76,8783214376,Orsinium Area,878.25,-143.40625,4.0,0.2963973737894292,0.8863920730857792
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-137,868,137,105,35,86810513735,Orsinium Area,868.8203125,-137.7265625,4.0,0.3455279863490911,0.992760222134306
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,55,878,140,54,74,8785414074,Orsinium Area,878.421875,-140.421875,4.0,0.3196397251506487,0.916690597822274
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,86,871,141,68,17,8716814117,Orsinium Area,871.53125,-141.8671875,4.0,0.3988945446452061,0.8515595707193959
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,49,864,137,46,26,8644613726,Orsinium Area,864.359375,-137.796875,4.0,0.435946678281375,0.7788307572852143
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,67,851,142,19,79,8511914279,Orsinium Area,851.1484375,-142.3828125,4.0,0.3083233331425201,0.9881815736052084
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-157,876,139,72,70,8767213970,Orsinium Area,876.5625,-139.453125,4.0,0.4054272017909273,0.7616259314379636
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,77,860,139,32,70,8603213970,Orsinium Area,860.25,-139.453125,4.0,0.2920900509908671,0.9199629079701972
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,127,871,141,116,46,87111614146,Orsinium Area,871.90625,-141.640625,4.0,0.420784547187501,0.829016560271055
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-64,854,142,101,58,85410114258,Orsinium Area,854.7890625,-142.546875,4.0,0.3754992690025215,0.9386302614691096
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-55,853,141,97,118,85397141118,Orsinium Area,853.7578125,-141.078125,4.0,0.3300682112990887,0.7714610024033693
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,141,879,143,97,8,8799714308,Orsinium Area,879.7578125,-143.9375,4.0,0.2627648046100657,0.8380673189957178
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-24,866,137,1,0,8660113700,Orsinium Area,866.0078125,-138.0,4.0,0.3939089004316698,0.7708721998074792
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,141,855,141,104,79,85510414179,Orsinium Area,855.8125,-141.3828125,4.0,0.3493152596804015,0.8209133315137114
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-48,859,137,51,119,85951137119,Orsinium Area,859.3984375,-137.0703125,4.0,0.295648996435451,0.8372875399296045
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-139,853,141,36,81,8533614181,Orsinium Area,853.28125,-141.3671875,4.0,0.3854204390733361,0.9763456748587946
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,154,879,144,125,102,879125144102,Orsinium Area,879.9765625,-144.203125,4.0,0.418072767695635,0.7798164657785148
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-8,867,136,67,32,8676713632,Orsinium Area,867.5234375,-136.75,4.0,0.4303365933252929,0.889882423516519
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-13,865,140,122,104,865122140104,Orsinium Area,865.953125,-140.1875,4.0,0.2982305909538177,0.7807302734121369
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,160,868,136,38,54,8683813654,Orsinium Area,868.296875,-136.578125,4.0,0.3379238180590809,0.769828443040982
