name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-163,754,415,60,52,7546041552,Dragontail Mountains,754.46875,-415.59375,4.0,0.3589766365993794,0.8515587436428715
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-63,762,390,128,6,76212839006,Dragontail Mountains,763.0,-390.953125,4.0,0.3347309598677809,0.9860705457849828
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-107,944,449,58,6,9445844906,Dragontail Mountains,944.453125,-449.953125,4.0,0.4283546001564159,0.9558168846691414
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,105,769,377,101,119,769101377119,Dragontail Mountains,769.7890625,-377.0703125,4.0,0.4427325521002059,0.9117241754644247
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-113,658,385,64,72,6586438572,Dragontail Mountains,658.5,-385.4375,4.0,0.3557789839505809,0.923205600138976
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-143,978,383,63,23,9786338323,Dragontail Mountains,978.4921875,-383.8203125,4.0,0.3636089122187864,0.989497878620308
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,30,761,460,70,49,7617046049,Dragontail Mountains,761.546875,-460.6171875,4.0,0.4351193276585322,0.7855556170326272
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-2,927,417,46,91,9274641791,Dragontail Mountains,927.359375,-417.2890625,4.0,0.4056313501899701,0.9259430544918128
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,142,977,430,125,120,977125430120,Dragontail Mountains,977.9765625,-430.0625,4.0,0.4240024296493638,0.8614985175199665
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-39,817,471,97,51,8179747151,Dragontail Mountains,817.7578125,-471.6015625,4.0,0.4061058352572911,0.7522856389165531
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,163,791,456,59,93,7915945693,Dragontail Mountains,791.4609375,-456.2734375,4.0,0.3779842042655048,0.811342924189937
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-65,999,384,96,64,9999638464,Dragontail Mountains,999.75,-384.5,4.0,0.4389337834099168,0.8560095814141391
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,139,691,356,73,42,6917335642,Dragontail Mountains,691.5703125,-356.671875,4.0,0.3543696643500143,0.8168826391238684
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,134,753,451,111,51,75311145151,Dragontail Mountains,753.8671875,-451.6015625,4.0,0.3329323879981047,0.7781615616510529
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,75,749,423,55,90,7495542390,Dragontail Mountains,749.4296875,-423.296875,4.0,0.3412300664433097,0.9889724314751972
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-59,961,412,9,9,9610941209,Dragontail Mountains,961.0703125,-412.9296875,4.0,0.3636867897737297,0.8362135906582088
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,162,916,418,87,70,9168741870,Dragontail Mountains,916.6796875,-418.453125,4.0,0.3735270994151754,0.8150144506301225
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-157,812,385,46,41,8124638541,Dragontail Mountains,812.359375,-385.6796875,4.0,0.3724191445444842,0.7880437631335908
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-46,962,480,99,10,9629948010,Dragontail Mountains,962.7734375,-480.921875,4.0,0.3219015801147572,0.8126135714967961
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,148,875,392,114,6,87511439206,Dragontail Mountains,875.890625,-392.953125,4.0,0.3374063907598683,0.8952894779602267
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,156,694,372,14,61,6941437261,Dragontail Mountains,694.109375,-372.5234375,4.0,0.3833533430891335,0.8991796934800166
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,65,639,337,95,120,63995337120,Dragontail Mountains,639.7421875,-337.0625,4.0,0.3841275739236319,0.9179989980536856
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-94,620,331,14,5,6201433105,Dragontail Mountains,620.109375,-331.9609375,4.0,0.337720302692464,0.8489444125897785
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-133,935,483,64,84,9356448384,Dragontail Mountains,935.5,-483.34375,4.0,0.4476747676118452,0.9574747648056904
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,155,726,476,64,67,7266447667,Dragontail Mountains,726.5,-476.4765625,4.0,0.2988851184003205,0.9022768280708467
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-67,985,416,96,59,9859641659,Dragontail Mountains,985.75,-416.5390625,4.0,0.3812659178930547,0.9319432411824125
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-23,683,374,99,99,6839937499,Dragontail Mountains,683.7734375,-374.2265625,4.0,0.2776365902697227,0.7847082599508619
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-9,899,492,78,27,8997849227,Dragontail Mountains,899.609375,-492.7890625,4.0,0.2694202551586122,0.9643088141558086
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,60,764,431,77,0,7647743100,Dragontail Mountains,764.6015625,-432.0,4.0,0.2692196815787926,0.848033077129856
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-73,791,415,118,113,791118415113,Dragontail Mountains,791.921875,-415.1171875,4.0,0.4452918930026791,0.9581399179803348
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,0,793,418,3,3,7930341803,Dragontail Mountains,793.0234375,-418.9765625,4.0,0.3437302403295403,0.9436633243804368
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-146,728,426,91,13,7289142613,Dragontail Mountains,728.7109375,-426.8984375,4.0,0.3709691039490091,0.8127523431423059
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,128,819,427,102,104,819102427104,Dragontail Mountains,819.796875,-427.1875,4.0,0.2737455437908488,0.7766805685781201
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,79,711,406,65,70,7116540670,Dragontail Mountains,711.5078125,-406.453125,4.0,0.3135966358787952,0.8462743781140514
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-25,947,412,1,37,9470141237,Dragontail Mountains,947.0078125,-412.7109375,4.0,0.2628294992697568,0.886367642855461
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,137,797,435,73,115,79773435115,Dragontail Mountains,797.5703125,-435.1015625,4.0,0.388494423874004,0.987220744712734
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-71,721,459,119,84,72111945984,Dragontail Mountains,721.9296875,-459.34375,4.0,0.363320290841315,0.8747666832548985
Rocks,1,WOD_Rocks_RoundSpiky_Small_03,-21,716,407,78,114,71678407114,Dragontail Mountains,716.609375,-407.109375,4.0,0.2687881021516883,0.8652209543609444
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,111,645,328,70,1,6457032801,Dragontail Mountains,645.546875,-328.9921875,4.0,0.3651892991112359,0.9785509926324474
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,125,996,463,95,113,99695463113,Dragontail Mountains,996.7421875,-463.1171875,4.0,0.3078812185894402,0.7984963371109774
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-118,672,362,26,61,6722636261,Dragontail Mountains,672.203125,-362.5234375,4.0,0.2540215092374987,0.7863318006930371
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,114,983,398,128,29,98312839829,Dragontail Mountains,984.0,-398.7734375,4.0,0.2509390952385094,0.7597047871200501
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,32,761,450,0,102,76100450102,Dragontail Mountains,761.0,-450.203125,4.0,0.397038804424519,0.8167448706914875
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-108,882,402,36,70,8823640270,Dragontail Mountains,882.28125,-402.453125,4.0,0.3644503811581747,0.919711206548496
