name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-134,868,423,97,60,8689742360,Ephesus,868.7578125,-423.53125,4.0,0.2540436794880651,0.839983093507367
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-71,814,448,86,17,8148644817,Ephesus,814.671875,-448.8671875,4.0,0.2920765122147681,0.8582922684973717
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-114,894,431,100,100,894100431100,Ephesus,894.78125,-431.21875,4.0,0.3227421541885245,0.7528964525714963
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-36,860,447,40,127,86040447127,Ephesus,860.3125,-447.0078125,4.0,0.4453522176380674,0.8034230576133634
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-48,850,429,124,45,85012442945,Ephesus,850.96875,-429.6484375,4.0,0.2763595724808784,0.9351200585138436
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,89,844,442,4,20,8440444220,Ephesus,844.03125,-442.84375,4.0,0.4424377090234876,0.86092975979509
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,126,917,448,127,1,91712744801,Ephesus,917.9921875,-448.9921875,4.0,0.4127595639404954,0.9319083028246892
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-19,912,445,10,87,9121044587,Ephesus,912.078125,-445.3203125,4.0,0.2538386396618667,0.8036800191834832
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-67,853,441,4,59,8530444159,Ephesus,853.03125,-441.5390625,4.0,0.382034707498537,0.901348438267298
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,39,812,450,96,74,8129645074,Ephesus,812.75,-450.421875,4.0,0.3804206540003377,0.8827481182800424
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,60,905,459,22,56,9052245956,Ephesus,905.171875,-459.5625,4.0,0.4451043010005772,0.9454672110834242
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,-55,894,449,61,108,89461449108,Ephesus,894.4765625,-449.15625,4.0,0.3757963687182297,0.7739132218033349
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,39,863,439,46,74,8634643974,Ephesus,863.359375,-439.421875,4.0,0.3874976552775631,0.869591838242129
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,68,853,423,74,118,85374423118,Ephesus,853.578125,-423.078125,4.0,0.3427150848729621,0.9888984708812922
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,-77,867,426,35,46,8673542646,Ephesus,867.2734375,-426.640625,4.0,0.2627910532241962,0.8759827908665547
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-73,895,431,79,119,89579431119,Ephesus,895.6171875,-431.0703125,4.0,0.4398637644831363,0.7519226232530505
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-82,922,440,41,12,9224144012,Ephesus,922.3203125,-440.90625,4.0,0.3735753383835047,0.8430379787654145
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-102,922,461,40,64,9224046164,Ephesus,922.3125,-461.5,4.0,0.3259853911800241,0.7963352476036858
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-168,879,434,77,52,8797743452,Ephesus,879.6015625,-434.59375,4.0,0.3045643804848934,0.8646063044784267
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-123,825,449,120,31,82512044931,Ephesus,825.9375,-449.7578125,4.0,0.2589224602508228,0.9951063761413628
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,153,892,433,51,122,89251433122,Ephesus,892.3984375,-433.046875,4.0,0.3862785021207676,0.8245724459417353
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,142,919,435,92,119,91992435119,Ephesus,919.71875,-435.0703125,4.0,0.3155440803114238,0.8747142881220331
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,64,843,423,40,68,8434042368,Ephesus,843.3125,-423.46875,4.0,0.2980040546759419,0.7640414804338492
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-121,919,458,63,84,9196345884,Ephesus,919.4921875,-458.34375,4.0,0.2821077644970512,0.996675552342044
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,90,847,469,38,91,8473846991,Ephesus,847.296875,-469.2890625,4.0,0.3651502324089745,0.7777061254303794
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,62,902,449,90,61,9029044961,Ephesus,902.703125,-449.5234375,4.0,0.4131047637537137,0.8924996395009339
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,-121,900,435,58,92,9005843592,Ephesus,900.453125,-435.28125,4.0,0.4390603066958159,0.7579017527953341
Rocks,1,WOD_Rocks_RoundSpiky_Small_09,63,863,464,3,108,86303464108,Ephesus,863.0234375,-464.15625,4.0,0.2942321830692168,0.7964907498060743
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,131,834,437,74,78,8347443778,Ephesus,834.578125,-437.390625,4.0,0.3997576515080266,0.8391516070856524
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-152,857,454,84,15,8578445415,Ephesus,857.65625,-454.8828125,4.0,0.3767995395489322,0.8597282331001933
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-5,861,469,108,60,86110846960,Ephesus,861.84375,-469.53125,4.0,0.2641739556368416,0.9533600733430828
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,-117,870,454,106,101,870106454101,Ephesus,870.828125,-454.2109375,4.0,0.2762578656946512,0.8217460883107709
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,115,902,431,28,101,90228431101,Ephesus,902.21875,-431.2109375,4.0,0.4435589343597004,0.9120799503765076
Rocks,1,WOD_Rocks_RoundSpiky_Small_10,-163,851,429,58,109,85158429109,Ephesus,851.453125,-429.1484375,4.0,0.3183396229729464,0.7509223885742724
Rocks,1,WOD_Rocks_RoundSpiky_Small_06,162,878,461,27,93,8782746193,Ephesus,878.2109375,-461.2734375,4.0,0.3920673657948427,0.9086941245516934
Rocks,1,WOD_Rocks_RoundSpiky_Small_05,-20,890,451,19,1,8901945101,Ephesus,890.1484375,-451.9921875,4.0,0.2548626399420315,0.9204479621022976
Rocks,1,WOD_Rocks_RoundSpiky_Small_08,6,853,441,84,50,8538444150,Ephesus,853.65625,-441.609375,4.0,0.3843914281191645,0.8381331063035347
Rocks,1,WOD_Rocks_RoundSpiky_Small_04,-14,842,435,17,88,8421743588,Ephesus,842.1328125,-435.3125,4.0,0.4273921562434835,0.8976424037291941
Rocks,1,WOD_Rocks_RoundSpiky_Small_01,-146,852,459,40,52,8524045952,Ephesus,852.3125,-459.59375,4.0,0.3737652336482753,0.7737578417647761
Rocks,1,WOD_Rocks_RoundSpiky_Small_07,-81,853,439,28,91,8532843991,Ephesus,853.21875,-439.2890625,4.0,0.3392788830966405,0.8561637328578017
Rocks,1,WOD_Rocks_RoundSpiky_Small_02,26,845,454,88,24,8458845424,Ephesus,845.6875,-454.8125,4.0,0.2994797511078307,0.8022266290317062
