name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_06,26,759,49,14,99,759144999,Wrothgarian Mountains,759.109375,-49.2265625,4.0,1,0.8195254015709299
Foothills,1,WOD_Mountain_Desert_01,-89,853,140,99,24,8539914024,Wrothgarian Mountains,853.7734375,-140.8125,4.0,1,0.8860757465489677
Foothills,1,WOD_Mountain_Desert_04,6,755,71,17,63,755177163,Wrothgarian Mountains,755.1328125,-71.5078125,4.0,1,0.8411053504286575
Foothills,1,WOD_Mountain_Desert_05,102,806,23,106,97,8061062397,Wrothgarian Mountains,806.828125,-23.2421875,4.0,1,0.775034884505077
Foothills,1,WOD_Mountain_Desert_05,142,758,72,105,54,7581057254,Wrothgarian Mountains,758.8203125,-72.578125,4.0,1,0.7533766075303111
Foothills,1,WOD_Mountain_Desert_03,169,827,27,37,76,827372776,Wrothgarian Mountains,827.2890625,-27.40625,4.0,1,0.9166900152330658
Foothills,1,WOD_Mountain_Desert_07,-49,735,70,122,42,7351227042,Wrothgarian Mountains,735.953125,-70.671875,4.0,1,0.6284144232791548
Foothills,1,WOD_Mountain_Desert_06,-172,757,48,69,51,757694851,Wrothgarian Mountains,757.5390625,-48.6015625,4.0,1,0.6348517198806163
Foothills,1,WOD_Mountain_Desert_04,-52,808,55,110,67,8081105567,Wrothgarian Mountains,808.859375,-55.4765625,4.0,1,0.9330479382191752
Foothills,1,WOD_Mountain_Desert_03,-152,871,31,127,37,8711273137,Wrothgarian Mountains,871.9921875,-31.7109375,4.0,1,0.9196634256866896
Foothills,1,WOD_Mountain_Desert_07,-22,930,194,69,10,9306919410,Wrothgarian Mountains,930.5390625,-194.921875,4.0,1,0.7845917449011728
Foothills,1,WOD_Mountain_Desert_01,-165,788,22,36,50,788362250,Wrothgarian Mountains,788.28125,-22.609375,4.0,1,0.6473097703475733
Foothills,1,WOD_Mountain_Desert_06,164,938,20,78,26,938782026,Wrothgarian Mountains,938.609375,-20.796875,4.0,1,0.6573413149636186
Foothills,1,WOD_Mountain_Desert_04,-102,985,161,61,127,98561161127,Wrothgarian Mountains,985.4765625,-161.0078125,4.0,1,0.7058222448418507
Foothills,1,WOD_Mountain_Desert_03,-13,978,18,84,58,978841858,Wrothgarian Mountains,978.65625,-18.546875,4.0,1,0.9096934757736866
Foothills,1,WOD_Mountain_Desert_03,-3,841,8,114,51,8411140851,Wrothgarian Mountains,841.890625,-8.6015625,4.0,1,0.607515920174542
Foothills,1,WOD_Mountain_Desert_04,109,986,1,13,63,986130163,Wrothgarian Mountains,986.1015625,-1.5078125,4.0,1,0.8467735987499028
Foothills,1,WOD_Mountain_Desert_06,-154,991,51,83,27,991835127,Wrothgarian Mountains,991.6484375,-51.7890625,4.0,1,0.9774992314058496
Foothills,1,WOD_Mountain_Desert_03,-65,872,48,65,52,872654852,Wrothgarian Mountains,872.5078125,-48.59375,4.0,1,0.8727281196413934
Foothills,1,WOD_Mountain_Desert_01,165,796,138,54,44,7965413844,Wrothgarian Mountains,796.421875,-138.65625,4.0,1,0.8790524783709059
Foothills,1,WOD_Mountain_Desert_05,-139,629,11,37,37,629371137,Wrothgarian Mountains,629.2890625,-11.7109375,4.0,1,0.624090188651708
Foothills,1,WOD_Mountain_Desert_04,-13,935,112,110,102,935110112102,Wrothgarian Mountains,935.859375,-112.203125,4.0,1,0.6515705190619413
Foothills,1,WOD_Mountain_Desert_01,-64,850,57,60,81,850605781,Wrothgarian Mountains,850.46875,-57.3671875,4.0,1,0.7261713403696736
Foothills,1,WOD_Mountain_Desert_06,-99,987,75,128,88,9871287588,Wrothgarian Mountains,988.0,-75.3125,4.0,1,0.8280787081671519
Foothills,1,WOD_Mountain_Desert_02,-64,842,85,18,100,8421885100,Wrothgarian Mountains,842.140625,-85.21875,4.0,1,0.6408179242992113
Foothills,1,WOD_Mountain_Desert_06,-91,905,144,13,110,90513144110,Wrothgarian Mountains,905.1015625,-144.140625,4.0,1,0.6835507024379339
Foothills,1,WOD_Mountain_Desert_05,145,961,4,125,83,9611250483,Wrothgarian Mountains,961.9765625,-4.3515625,4.0,1,0.6645238071539985
Foothills,1,WOD_Mountain_Desert_05,-36,854,79,95,54,854957954,Wrothgarian Mountains,854.7421875,-79.578125,4.0,1,0.8612433301861593
Foothills,1,WOD_Mountain_Desert_03,-155,842,69,108,76,8421086976,Wrothgarian Mountains,842.84375,-69.40625,4.0,1,0.6635878334582078
Foothills,1,WOD_Mountain_Desert_07,-12,823,1,124,23,8231240123,Wrothgarian Mountains,823.96875,-1.8203125,4.0,1,0.644150056465722
Foothills,1,WOD_Mountain_Desert_03,95,943,144,38,86,9433814486,Wrothgarian Mountains,943.296875,-144.328125,4.0,1,0.6786329446720214
Foothills,1,WOD_Mountain_Desert_01,-50,812,13,47,4,812471304,Wrothgarian Mountains,812.3671875,-13.96875,4.0,1,0.7474900682643857
Foothills,1,WOD_Mountain_Desert_05,-61,982,48,18,47,982184847,Wrothgarian Mountains,982.140625,-48.6328125,4.0,1,0.928397291939174
Foothills,1,WOD_Mountain_Desert_05,-155,838,68,12,3,838126803,Wrothgarian Mountains,838.09375,-68.9765625,4.0,1,0.9351779629995216
Foothills,1,WOD_Mountain_Desert_01,-69,713,18,78,79,713781879,Wrothgarian Mountains,713.609375,-18.3828125,4.0,1,0.8957054317593207
Foothills,1,WOD_Mountain_Desert_01,-80,827,51,74,50,827745150,Wrothgarian Mountains,827.578125,-51.609375,4.0,1,0.6156751169017283
Foothills,1,WOD_Mountain_Desert_05,-95,739,24,27,1,739272401,Wrothgarian Mountains,739.2109375,-24.9921875,4.0,1,0.7131227850305638
Foothills,1,WOD_Mountain_Desert_04,55,986,78,58,119,9865878119,Wrothgarian Mountains,986.453125,-78.0703125,4.0,1,0.6480786244852675
Foothills,1,WOD_Mountain_Desert_03,95,786,104,115,24,78611510424,Wrothgarian Mountains,786.8984375,-104.8125,4.0,1,0.765705197805868
