name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_04,6,754,415,60,52,7546041552,Dragontail Mountains,754.46875,-415.59375,4.0,1,0.8179532731987588
Foothills,1,WOD_Mountain_Desert_05,-174,762,390,128,6,76212839006,Dragontail Mountains,763.0,-390.953125,4.0,1,0.7694619197355619
Foothills,1,WOD_Mountain_Desert_01,104,944,449,58,6,9445844906,Dragontail Mountains,944.453125,-449.953125,4.0,1,0.956709200312832
Foothills,1,WOD_Mountain_Desert_05,-128,769,377,101,119,769101377119,Dragontail Mountains,769.7890625,-377.0703125,4.0,1,0.9854651042004116
Foothills,1,WOD_Mountain_Desert_03,-170,658,385,64,72,6586438572,Dragontail Mountains,658.5,-385.4375,4.0,1,0.8115579679011617
Foothills,1,WOD_Mountain_Desert_04,-163,978,383,63,23,9786338323,Dragontail Mountains,978.4921875,-383.8203125,4.0,1,0.827217824437573
Foothills,1,WOD_Mountain_Desert_03,-84,761,460,70,49,7617046049,Dragontail Mountains,761.546875,-460.6171875,4.0,1,0.9702386553170644
Foothills,1,WOD_Mountain_Desert_06,-119,927,417,46,91,9274641791,Dragontail Mountains,927.359375,-417.2890625,4.0,1,0.9112627003799402
Foothills,1,WOD_Mountain_Desert_07,-165,977,430,125,120,977125430120,Dragontail Mountains,977.9765625,-430.0625,4.0,1,0.9480048592987276
Foothills,1,WOD_Mountain_Desert_06,122,817,471,97,51,8179747151,Dragontail Mountains,817.7578125,-471.6015625,4.0,1,0.9122116705145822
Foothills,1,WOD_Mountain_Desert_02,129,791,456,59,93,7915945693,Dragontail Mountains,791.4609375,-456.2734375,4.0,1,0.8559684085310095
Foothills,1,WOD_Mountain_Desert_06,14,999,384,96,64,9999638464,Dragontail Mountains,999.75,-384.5,4.0,1,0.9778675668198336
Foothills,1,WOD_Mountain_Desert_03,-67,691,356,73,42,6917335642,Dragontail Mountains,691.5703125,-356.671875,4.0,1,0.8087393287000286
Foothills,1,WOD_Mountain_Desert_07,-79,753,451,111,51,75311145151,Dragontail Mountains,753.8671875,-451.6015625,4.0,1,0.7658647759962094
Foothills,1,WOD_Mountain_Desert_06,-78,749,423,55,90,7495542390,Dragontail Mountains,749.4296875,-423.296875,4.0,1,0.7824601328866194
Foothills,1,WOD_Mountain_Desert_03,178,961,412,9,9,9610941209,Dragontail Mountains,961.0703125,-412.9296875,4.0,1,0.8273735795474594
Foothills,1,WOD_Mountain_Desert_02,63,916,418,87,70,9168741870,Dragontail Mountains,916.6796875,-418.453125,4.0,1,0.8470541988303508
Foothills,1,WOD_Mountain_Desert_07,0,812,385,46,41,8124638541,Dragontail Mountains,812.359375,-385.6796875,4.0,1,0.8448382890889685
Foothills,1,WOD_Mountain_Desert_07,-9,962,480,99,10,9629948010,Dragontail Mountains,962.7734375,-480.921875,4.0,1,0.7438031602295144
Foothills,1,WOD_Mountain_Desert_01,82,875,392,114,6,87511439206,Dragontail Mountains,875.890625,-392.953125,4.0,1,0.7748127815197365
Foothills,1,WOD_Mountain_Desert_04,-99,694,372,14,61,6941437261,Dragontail Mountains,694.109375,-372.5234375,4.0,1,0.8667066861782671
Foothills,1,WOD_Mountain_Desert_05,-115,639,337,95,120,63995337120,Dragontail Mountains,639.7421875,-337.0625,4.0,1,0.8682551478472638
Foothills,1,WOD_Mountain_Desert_03,-164,620,331,14,5,6201433105,Dragontail Mountains,620.109375,-331.9609375,4.0,1,0.7754406053849281
Foothills,1,WOD_Mountain_Desert_04,-160,935,483,64,84,9356448384,Dragontail Mountains,935.5,-483.34375,4.0,1,0.9953495352236904
Foothills,1,WOD_Mountain_Desert_03,-145,726,476,64,67,7266447667,Dragontail Mountains,726.5,-476.4765625,4.0,1,0.6977702368006411
Foothills,1,WOD_Mountain_Desert_05,108,985,416,96,59,9859641659,Dragontail Mountains,985.75,-416.5390625,4.0,1,0.8625318357861094
Foothills,1,WOD_Mountain_Desert_07,-168,683,374,99,99,6839937499,Dragontail Mountains,683.7734375,-374.2265625,4.0,1,0.6552731805394455
Foothills,1,WOD_Mountain_Desert_05,-134,899,492,78,27,8997849227,Dragontail Mountains,899.609375,-492.7890625,4.0,1,0.6388405103172244
Foothills,1,WOD_Mountain_Desert_05,-27,764,431,77,0,7647743100,Dragontail Mountains,764.6015625,-432.0,4.0,1,0.6384393631575852
Foothills,1,WOD_Mountain_Desert_05,106,791,415,118,113,791118415113,Dragontail Mountains,791.921875,-415.1171875,4.0,1,0.9905837860053583
Foothills,1,WOD_Mountain_Desert_07,119,793,418,3,3,7930341803,Dragontail Mountains,793.0234375,-418.9765625,4.0,1,0.7874604806590806
Foothills,1,WOD_Mountain_Desert_05,-112,728,426,91,13,7289142613,Dragontail Mountains,728.7109375,-426.8984375,4.0,1,0.8419382078980184
Foothills,1,WOD_Mountain_Desert_06,-103,819,427,102,104,819102427104,Dragontail Mountains,819.796875,-427.1875,4.0,1,0.6474910875816976
Foothills,1,WOD_Mountain_Desert_04,-94,711,406,65,70,7116540670,Dragontail Mountains,711.5078125,-406.453125,4.0,1,0.7271932717575904
Foothills,1,WOD_Mountain_Desert_01,-73,947,412,1,37,9470141237,Dragontail Mountains,947.0078125,-412.7109375,4.0,1,0.6256589985395137
Foothills,1,WOD_Mountain_Desert_01,24,797,435,73,115,79773435115,Dragontail Mountains,797.5703125,-435.1015625,4.0,1,0.8769888477480079
Foothills,1,WOD_Mountain_Desert_07,22,721,459,119,84,72111945984,Dragontail Mountains,721.9296875,-459.34375,4.0,1,0.8266405816826301
Foothills,1,WOD_Mountain_Desert_07,-13,716,407,78,114,71678407114,Dragontail Mountains,716.609375,-407.109375,4.0,1,0.6375762043033767
Foothills,1,WOD_Mountain_Desert_06,-108,645,328,70,1,6457032801,Dragontail Mountains,645.546875,-328.9921875,4.0,1,0.8303785982224717
