name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate,sink,scale
Foothills,1,WOD_Mountain_Desert_02,65,868,423,97,60,8689742360,Ephesus,868.7578125,-423.53125,4.0,1,0.6080873589761303
Foothills,1,WOD_Mountain_Desert_03,-157,814,448,86,17,8148644817,Ephesus,814.671875,-448.8671875,4.0,1,0.6841530244295364
Foothills,1,WOD_Mountain_Desert_07,-10,894,431,100,100,894100431100,Ephesus,894.78125,-431.21875,4.0,1,0.745484308377049
Foothills,1,WOD_Mountain_Desert_07,-112,860,447,40,127,86040447127,Ephesus,860.3125,-447.0078125,4.0,1,0.9907044352761348
Foothills,1,WOD_Mountain_Desert_01,105,850,429,124,45,85012442945,Ephesus,850.96875,-429.6484375,4.0,1,0.6527191449617569
Foothills,1,WOD_Mountain_Desert_02,9,844,442,4,20,8440444220,Ephesus,844.03125,-442.84375,4.0,1,0.9848754180469752
Foothills,1,WOD_Mountain_Desert_01,-171,917,448,127,1,91712744801,Ephesus,917.9921875,-448.9921875,4.0,1,0.9255191278809908
Foothills,1,WOD_Mountain_Desert_07,-116,912,445,10,87,9121044587,Ephesus,912.078125,-445.3203125,4.0,1,0.6076772793237334
Foothills,1,WOD_Mountain_Desert_06,70,853,441,4,59,8530444159,Ephesus,853.03125,-441.5390625,4.0,1,0.864069414997074
Foothills,1,WOD_Mountain_Desert_03,170,812,450,96,74,8129645074,Ephesus,812.75,-450.421875,4.0,1,0.8608413080006756
Foothills,1,WOD_Mountain_Desert_02,-22,905,459,22,56,9052245956,Ephesus,905.171875,-459.5625,4.0,1,0.9902086020011543
Foothills,1,WOD_Mountain_Desert_01,90,894,449,61,108,89461449108,Ephesus,894.4765625,-449.15625,4.0,1,0.8515927374364595
Foothills,1,WOD_Mountain_Desert_04,-175,863,439,46,74,8634643974,Ephesus,863.359375,-439.421875,4.0,1,0.874995310555126
Foothills,1,WOD_Mountain_Desert_04,102,853,423,74,118,85374423118,Ephesus,853.578125,-423.078125,4.0,1,0.7854301697459243
Foothills,1,WOD_Mountain_Desert_06,85,867,426,35,46,8673542646,Ephesus,867.2734375,-426.640625,4.0,1,0.6255821064483924
Foothills,1,WOD_Mountain_Desert_06,91,895,431,79,119,89579431119,Ephesus,895.6171875,-431.0703125,4.0,1,0.9797275289662726
